GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Licence fees (114521E),Other,Redevance ARSAT,Autorité de Régulation du Secteur pétrolier Aval du Tchad (ARSAT),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),73806.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Retenue à la source (IRCM),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),20006.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe foncière,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe sur cession d’actif,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),124974879.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),125948874.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),8755775.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),2521564.21,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Not applicable,Cotisation patronale CNPS,Caisse Nationale de Prévoyance Sociale (CNPS),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on exports (1152E),Oil,Redevance statistique à l'exportation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),67926.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Mining,Contribution à la formation du personnel du MPME,Direction Générale Technique des Mines (DGTM),9895.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Not applicable,Taxe d'apprentissage et formation professionnelle,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Not applicable,Taxe forfaitaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Oil,Contribution à la formation du personnel du MPME,Direction Générale Technique de Pétrole (DGTP),4924546.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil,Contribution de la patente,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),22.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
