GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Minimum Forfaitaire de Perception (MFP),Direction Générale des Impôts (DGI),457906.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Remboursements de crédit de TVA (remboursement effectif),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),-82651528585.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la Valeur Ajoutée (TVA),Direction Générale des Impôts (DGI),28866963361.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Acomptes Provisionnels sur IS (AP - IS),Direction Générale des Impôts (DGI),27944118225.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu des capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),13841976202.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les Revenus Fonciers (IRF),Direction Générale des Impôts (DGI),5120781.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les Sociétés (IS),Direction Générale des Impôts (DGI),15503730628.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Taxe sur les plus-values de cession de titres miniers (TPVM),Direction Générale des Impôts (DGI),500038753.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Other taxes payable by natural resource companies (116E),Mining,Contribution des patentes,Direction Générale des Impôts (DGI),4377598938.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Other taxes payable by natural resource companies (116E),Mining,Droits Fixes,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),1013100000.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe spécifique sur les revenus de transactions de titres miniers,Direction Générale des Impôts (DGI),459380124.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxes superficiaires,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),12477396208.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Other taxes payable by natural resource companies (116E),Mining,Vente d'or saisi BNAF,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),63550698.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Royalties (1415E1),Mining,Redevances proportionnelles (Royalties),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),91235223972.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Sales of goods and services by government units (1421E),Mining,Produits de vente de phosphate,Société d'Exploitation des Phosphates du Burkina (SEPB),236511688.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Taxes on exports (1152E),Mining,Taxe à l'exportation d’or,Agence Nationale d’Encadrement des Exploitations Minières Artisanales et Semi-mécanisées (ANEEMAS),37670296.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Taxes on payroll and workforce (112E),Mining,Taxe Patronale d'Apprentissage (TPA),Direction Générale des Impôts (DGI),3566510107.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
Taxes on property (113E),Mining,Taxe de bien de mainmorte (TBMM) / Taxe Foncière sur les Sociétés (TFS),Direction Générale des Impôts (DGI),830392274.0,XOF,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
