GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
"Fines, penalties, and forfeits (143E)",Agriculture,Admin.Interest,Liberia Revenue Authority (LRA),28018.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Admin. Penalties,Liberia Revenue Authority (LRA),226148.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Admin.Interest,Liberia Revenue Authority (LRA),89924.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Mining,Other legal fines and penalties (from other government units),Liberia Revenue Authority (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Oil & Gas,Admin. Penalties,Liberia Revenue Authority (LRA),69.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Oil & Gas,Admin.Interest,Liberia Revenue Authority (LRA),16.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,Domestic goods tax,Liberia Revenue Authority (LRA),12524.62,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,GST on imported goods,Liberia Revenue Authority (LRA),493582.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,Service tax,Liberia Revenue Authority (LRA),62036.26,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Forestry,GST on imported goods,Liberia Revenue Authority (LRA),285817.47,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Domestic goods tax,Liberia Revenue Authority (LRA),11363.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,GST on imported goods,Liberia Revenue Authority (LRA),231475.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Service Tax,Liberia Revenue Authority (LRA),73374.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Agriculture,Minerals License fees,Liberia Revenue Authority (LRA),5000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Forestry,Class C license (mineral mining),Liberia Revenue Authority (LRA),,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
