Full project name,Revenue value,Country,Year
TCHIBOUÉLA,0.0,Republic of the Congo,2017
TCHIBÉLI,0.0,Republic of the Congo,2017
TILAPIA,0.0,Republic of the Congo,2017
YANGA,0.0,Republic of the Congo,2017
YOMBO-MASSEKO,0.0,Republic of the Congo,2017
ZATCHI II,0.0,Republic of the Congo,2017
ZINGALI,0.0,Republic of the Congo,2017
ALLOU KAGNE- THIES; SEBIKHOTANE- THIES; MBODIENE- MBOUR; WARANG- MBOUR,0.0,Senegal,2018
BANDIA,0.0,Senegal,2018
BLOC SADIARATOU,0.0,Senegal,2018
DIACK,0.0,Senegal,2018
GTA,421444391.0,Senegal,2018
KEUR MOR FALL ET NDOMOR DIOP; TOBENE SUD; TOBENE NORD,0.0,Senegal,2018
KIRÉNE,0.0,Senegal,2018
LAM LAM REGION DE THIES,0.0,Senegal,2018
MINE DE MAKO,0.0,Senegal,2018
MINE DE SABODALA,0.0,Senegal,2018
NDIENDOURI ET OUALI DIALA (MATAM),0.0,Senegal,2018
NON APPLICABLE,0.0,Senegal,2018
NON PRÉCISÉ,0.0,Senegal,2018
POUT-TCHIKY,0.0,Senegal,2018
ROP,1304851392.0,Senegal,2018
SABODALA,16330980088.0,Senegal,2018
SANGOMAR,539674.0,Senegal,2018
THIECKY,0.0,Senegal,2018
ALLOUKAGNE,455031348.0,Senegal,2019
BANDIA,605095436.0,Senegal,2019
BARGNY,24959289728.0,Senegal,2019
DIACK,0.0,Senegal,2019
DIACK/BANDIA,7627813358.0,Senegal,2019
DIENDER,525335341.0,Senegal,2019
DIOGO,5180001587.0,Senegal,2019
KIRENE,19295499125.0,Senegal,2019
LAMLAM,52825708.0,Senegal,2019
MAKO,7915206702.0,Senegal,2019
MATAM,404940258.0,Senegal,2019
POUT,13408102986.0,Senegal,2019
SABODALA,25782455790.0,Senegal,2019
TOBÈNE,733881381.0,Senegal,2019
OTHER TAXES PAYABLE BY NATURAL RESOURCE COMPANIES (116E),0.0,Seychelles,2017
SALES OF GOODS AND SERVICES BY GOVERNMENT UNITS (1421E),0.0,Seychelles,2017
TAXES ON PAYROLL AND WORKFORCE (112E),0.0,Seychelles,2017
ADMINISTRATIVE FEES FOR GOVERNMENT SERVICES (1422E),0.0,Seychelles,2018
AMOCO TRINIDAD GAS BVTRINIDAD BRANCH,30113283.0,Trinidad and Tobago,2017
BG CENTRAL BLOCK LIMITED,34455142.0,Trinidad and Tobago,2017
BG INTERNATIONAL LIMITED,31446308.0,Trinidad and Tobago,2017
BHP BILITON PETROLEUM (BLOCK 23 B) LIMITED,23723004.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD BLOCK 28) LIMITED,16706953.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD BLOCK 29) LIMITED,9875682.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD BLOCK 5) LIMITED,10326917.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD BLOCK 6) LIMITED,9854044.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD-2C) LIMITED,281093538.0,Trinidad and Tobago,2017
BHP BILLITON (TRINIDAD-3A) LIMITED,7146808.0,Trinidad and Tobago,2017
BHP BILLITON PETROLEUM (BLOCK 23A) LIMITED,18713514.0,Trinidad and Tobago,2017
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 14) LIMITED,10415384.0,Trinidad and Tobago,2017
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 3) LIMITED,9768359.0,Trinidad and Tobago,2017
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 7) LIMITED,9305029.0,Trinidad and Tobago,2017
BP EXPLORATION OPERATING CO LTD TRINIDAD BRANCH,0.0,Trinidad and Tobago,2017
BP TRINIDAD AND TOBAGO LLC TRINIDAD BRANCH,785679084.0,Trinidad and Tobago,2017
BP TRINIDAD PROCESSING LIMITED,30815896.0,Trinidad and Tobago,2017
CENTRICA (HORNE & WREN) (BLK1A),0.0,Trinidad and Tobago,2017
CENTRICA NORTH SEA GAS LTD - (BLK 1B),0.0,Trinidad and Tobago,2017
CENTRICA NORTH SEA OIL LTD (NCMA4),0.0,Trinidad and Tobago,2017
CENTRICA RESOURCES LTD (BLK22),0.0,Trinidad and Tobago,2017
DE NOVO BLOCK 1A LIMITED,7863864.0,Trinidad and Tobago,2017
DE NOVO BLOCK 1B LIMITED,10915418.0,Trinidad and Tobago,2017
EOG RESOURCES TRINDAD LIMITED,312669569.0,Trinidad and Tobago,2017
EOG RESOURCES TRINIDAD - U(A) BLOCK LIMITED,151224752.0,Trinidad and Tobago,2017
EOG RESOURCES TRINIDAD 4(A) UNLIMITED,480608929.0,Trinidad and Tobago,2017
EOG RESOURCES TRINIDAD U(B) BLOCK UNLIMITED,24660925.0,Trinidad and Tobago,2017
HERMITAGE LIMESTONE LIMITED,269111.0,Trinidad and Tobago,2017
LAKE ASPHALT OF TRINIDAD AND TOBAGO,1494283.0,Trinidad and Tobago,2017
LEASE OPERATORS LTD,4888253.0,Trinidad and Tobago,2017
NATIONAL QUARRIES COMPANY LIMITED,841674.0,Trinidad and Tobago,2017
NGC E&P INVESTMENTS (NETHERLANDS) B.V.,0.0,Trinidad and Tobago,2017
NGC PIPELINE COMPANY LIMITED,93401037.0,Trinidad and Tobago,2017
OILBELT SERVICES LTD,15941246.0,Trinidad and Tobago,2017
PERENCO TRINIDAD AND TOBAGO LIMITED,355437287.0,Trinidad and Tobago,2017
PETROLEUM COMPANY OF TRINIDAD AND TOBAGO LTD.,399317932.0,Trinidad and Tobago,2017
POINT FORTIN LNG EXPORTS LIMITED,14483609.0,Trinidad and Tobago,2017
PRIMERA OIL AND GAS LTD,1316559.0,Trinidad and Tobago,2017
REPSOL ANGOSTURA LIMITED,0.0,Trinidad and Tobago,2017
SHELL TRINIDAD 5(A) LIMITED,0.0,Trinidad and Tobago,2017
SHELL TRINIDAD AND TOBAGO LIMITED,355988806.0,Trinidad and Tobago,2017
SHELL TRINIDAD AND TOBAGO RESOURCES SRL,0.0,Trinidad and Tobago,2017
SHELL TRINIDAD BLOCK E LIMITED,0.0,Trinidad and Tobago,2017
THE NATIONAL GAS COMPANY OF TRINIDAD AND TOBAGO,2212350983.0,Trinidad and Tobago,2017
TOUCHSTONE EXPLORATION (TRINIDAD) LTD,455310.0,Trinidad and Tobago,2017
TRINIDAD AND TOBAGO LNG LIMITED,81694779.0,Trinidad and Tobago,2017
TRINIDAD AND TOBAGO MARINE PETROLEUM COMPANY LIMITED,206978.0,Trinidad and Tobago,2017
TRINITY EXPLORATION AND PRODUCTION (GALEOTA) LIMITED,26453929.0,Trinidad and Tobago,2017
TRINITY EXPLORATION AND PRODUCTION (TRINIDAD AND TOBAGO) LTD,8036.0,Trinidad and Tobago,2017
AMOCO TRINIDAD GAS BVTRINIDAD BRANCH,23255826.0,Trinidad and Tobago,2018
BG CENTRAL BLOCK LIMITED,23322714.0,Trinidad and Tobago,2018
BG INTERNATIONAL LIMITED,65118494.0,Trinidad and Tobago,2018
BHP BILITON PETROLEUM (BLOCK 23 B) LIMITED,1162101.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD BLOCK 28) LIMITED,3880151.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD BLOCK 29) LIMITED,10459895.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD BLOCK 5) LIMITED,10944238.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD BLOCK 6) LIMITED,10436669.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD-2C) LIMITED,301000831.0,Trinidad and Tobago,2018
BHP BILLITON (TRINIDAD-3A) LIMITED,7541925.0,Trinidad and Tobago,2018
BHP BILLITON PETROLEUM (BLOCK 23A) LIMITED,19827665.0,Trinidad and Tobago,2018
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 14) LIMITED,10984623.0,Trinidad and Tobago,2018
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 3) LIMITED,10362229.0,Trinidad and Tobago,2018
BHP BILLITON PETROLEUM (TRINIDAD BLOCK 7) LIMITED,795024.0,Trinidad and Tobago,2018
BP EXPLORATION OPERATING CO LTD TRINIDAD BRANCH,0.0,Trinidad and Tobago,2018
BP TRINIDAD AND TOBAGO LLC TRINIDAD BRANCH,1675110603.0,Trinidad and Tobago,2018
BP TRINIDAD PROCESSING LIMITED,60554769.0,Trinidad and Tobago,2018
CENTRICA (HORNE & WREN) (BLK1A),0.0,Trinidad and Tobago,2018
CENTRICA NORTH SEA GAS LTD - (BLK 1B),0.0,Trinidad and Tobago,2018
CENTRICA NORTH SEA OIL LTD (NCMA4),0.0,Trinidad and Tobago,2018
CENTRICA RESOURCES LTD (BLK22),0.0,Trinidad and Tobago,2018
DE NOVO BLOCK 1A LIMITED,6596634.0,Trinidad and Tobago,2018
DE NOVO BLOCK 1B LIMITED,0.0,Trinidad and Tobago,2018
EOG RESOURCES TRINDAD LIMITED,583815007.0,Trinidad and Tobago,2018
EOG RESOURCES TRINIDAD - U(A) BLOCK LIMITED,129103504.0,Trinidad and Tobago,2018
EOG RESOURCES TRINIDAD 4(A) UNLIMITED,312683514.0,Trinidad and Tobago,2018
EOG RESOURCES TRINIDAD U(B) BLOCK UNLIMITED,24621623.0,Trinidad and Tobago,2018
HERMITAGE LIMESTONE LIMITED,224763.0,Trinidad and Tobago,2018
LAKE ASPHALT OF TRINIDAD AND TOBAGO,1211450.0,Trinidad and Tobago,2018
LEASE OPERATORS LTD,26110236.0,Trinidad and Tobago,2018
NATIONAL QUARRIES COMPANY LIMITED,2180897.0,Trinidad and Tobago,2018
NGC E&P INVESTMENTS (NETHERLANDS) B.V.,0.0,Trinidad and Tobago,2018
NGC PIPELINE COMPANY LIMITED,102812005.0,Trinidad and Tobago,2018
OILBELT SERVICES LTD,27442713.0,Trinidad and Tobago,2018
PERENCO TRINIDAD AND TOBAGO LIMITED,654354856.0,Trinidad and Tobago,2018
PETROLEUM COMPANY OF TRINIDAD AND TOBAGO LTD.,489471026.0,Trinidad and Tobago,2018
POINT FORTIN LNG EXPORTS LIMITED,17049012.0,Trinidad and Tobago,2018
PRIMERA OIL AND GAS LTD,7490542.0,Trinidad and Tobago,2018
REPSOL ANGOSTURA LIMITED,0.0,Trinidad and Tobago,2018
SHELL TRINIDAD 5(A) LIMITED,0.0,Trinidad and Tobago,2018
SHELL TRINIDAD AND TOBAGO LIMITED,549669064.0,Trinidad and Tobago,2018
SHELL TRINIDAD AND TOBAGO RESOURCES SRL,0.0,Trinidad and Tobago,2018
SHELL TRINIDAD BLOCK E LIMITED,1349580.0,Trinidad and Tobago,2018
THE NATIONAL GAS COMPANY OF TRINIDAD AND TOBAGO,2052065493.0,Trinidad and Tobago,2018
TOUCHSTONE EXPLORATION (TRINIDAD) LTD,1473724.0,Trinidad and Tobago,2018
TRINIDAD AND TOBAGO LNG LIMITED,110252501.0,Trinidad and Tobago,2018
TRINIDAD AND TOBAGO MARINE PETROLEUM COMPANY LIMITED,0.0,Trinidad and Tobago,2018
TRINIDAD CEMENT LIMITED,0.0,Trinidad and Tobago,2018
TRINITY EXPLORATION AND PRODUCTION (GALEOTA) LIMITED,42979545.0,Trinidad and Tobago,2018
TRINITY EXPLORATION AND PRODUCTION (TRINIDAD AND TOBAGO) LTD,0.0,Trinidad and Tobago,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1012, DATED 29.07.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1038, DATED 12.08.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1075, DATED 23.09.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1118, DATED 21.10.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1119, DATED 21.10.1997",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1222, DATED 26.01.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1266, DATED 10.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1267, DATED 10.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1268, DATED 10.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1269, DATED 10.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1273, DATED 10.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1277, DATED 26.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1278, DATED 26.03.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1347, DATED 30.04.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1362, DATED 13.05.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1388, DATED 25.05.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1434, DATED 16.06.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1435, DATED 16.06.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1438, DATED 22.06.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1439, DATED 22.06.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1492, DATED 10.10.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1511, DATED 28.07.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1563, DATED 31.08.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1571, DATED 08.04.2016",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1596, DATED 05.10.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1597, DATED 05.10.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 16/ПЛ/49Д-17, DATED 17.08.2017",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1621, DATED 27.10.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1622, DATED 27.10.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1637, DATED 12.11.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1643, DATED 12.11.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1644, DATED 19.01.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 165, DATED 16.09.2014",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1669, DATED 17.11.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1670, DATED 17.11.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1671, DATED 17.11.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1685, DATED 07.12.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1703, DATED 22.12.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1714, DATED 25.12.1998",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1736, DATED 05.02.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1757, DATED 22.02.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1772, DATED 05.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1774, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1775, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1776, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1777, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1778, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1779, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1780, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1786, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1787, DATED 16.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1791, DATED 24.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1793, DATED 24.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1796, DATED 24.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1803, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1804, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1805, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1806, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1807, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1808, DATED 3.02.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1809, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1810, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1811, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1812, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1813, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1814, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1815, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1816, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1817, DATED 25.03.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1825, DATED 05.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1826, DATED 05.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1827, DATED 05.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1857, DATED 26.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1858, DATED 26.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1859, DATED 26.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1932, DATED 14.07.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1935, DATED 14.07.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1936, DATED 14.07.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1979, DATED 10.09.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 1980, DATED 10.09.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2031, DATED 11.11.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2032, DATED 11.11.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2033, DATED 11.11.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2034, DATED 11.11.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2060, DATED 21.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2061, DATED 21.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2075, DATED 22.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2086, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2087, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2088, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2089, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2090, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2091, DATED 24.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2102, DATED 27.12.1999",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2139, DATED 21.02.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2142, DATED 23.02.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2181, DATED 23.03.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2182, DATED 23.03.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2200, DATED 30.03.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2223, DATED 16.08.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2224, DATED 16.08.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2225, DATED 16.08.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2228, DATED 18.08.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2236, DATED 07.09.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2238, DATED 07.09.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2268, DATED 10.10.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2271, DATED 12.10.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2272, DATED 12.10.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2273, DATED 12.10.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2308, DATED 13.11.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2343, DATED 20.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2347, DATED 12.08.2003",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2350, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2351, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2352, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2353, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2354, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2355, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2356, DATED 28.12.2000",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2363, DATED 31.01.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2364, DATED 31.01.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2365, DATED 31.01.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2367, DATED 01.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2368, DATED 01.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2369, DATED 01.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2370, DATED 08.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2371, DATED 08.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2372, DATED 08.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2373, DATED 08.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2375, DATED 08.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2386, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2387, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2388, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2389, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2390, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2391, DATED 21.02.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2397, DATED 26.03.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2398, DATED 26.03.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2425, DATED 05.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2427, DATED 05.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2428, DATED 05.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2429, DATED 05.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2430, DATED 05.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2433, DATED 9.10.2003",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2437, DATED 11.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2438, DATED 11.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2439, DATED 11.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2452, DATED 23.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2456, DATED 27.04.2001",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2459, DATED 15.12.2003",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2460, DATED 15.12.2003",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2461, DATED 15.12.2003",0.0,Ukraine,2018
"SUBSOIL USE SPECIAL PERMIT NO. 2462, DATED 14.05.2001",0.0,Ukraine,2018
