Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
"Subsoil use special permit No. 1511, dated 28.07.1998",1511,Ukrnafta PJSC,Petroleum gas,Production,25400000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1562, dated 31.08.1998",1562,Ukrnafta PJSC,Condensate,Production,100.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1562, dated 31.08.1998",1562,Ukrnafta PJSC,Crude oil (2709),Production,39300.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1562, dated 31.08.1998",1562,Ukrnafta PJSC,Free gas,Production,5200000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1562, dated 31.08.1998",1562,Ukrnafta PJSC,Petroleum gas,Production,11200000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1563, dated 31.08.1998",1563,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Crude oil (2709),Production,44224.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1563, dated 31.08.1998",1563,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Petroleum gas,Production,2040000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1563, dated 31.08.1998",1563,Ukrnafta PJSC,Crude oil (2709),Production,82200.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1563, dated 31.08.1998",1563,Ukrnafta PJSC,Petroleum gas,Production,3800000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1571, dated 08.04.2016",1571,The foreign investment enterprise Zaporizhzhia iron ore industrial complex PrJSC,Iron (2601),Production,0.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1596, dated 05.10.1998",1596,Ukrnafta PJSC,Crude oil (2709),Production,8000.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1596, dated 05.10.1998",1596,Ukrnafta PJSC,Petroleum gas,Production,1900000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1597, dated 05.10.1998",1597,Ukrnafta PJSC,Condensate,Production,3900.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1597, dated 05.10.1998",1597,Ukrnafta PJSC,Crude oil (2709),Production,11400.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1597, dated 05.10.1998",1597,Ukrnafta PJSC,Free gas,Production,16500000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1597, dated 05.10.1998",1597,Ukrnafta PJSC,Petroleum gas,Production,5600000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 16/ПЛ/49д-17, dated 17.08.2017",16/ПЛ/49д-17,Poltava Iron Ore Enrichment Works PrJSC,,Other,,,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1621, dated 27.10.1998",1621,Ukrnafta PJSC,Crude oil (2709),Production,2600.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1621, dated 27.10.1998",1621,Ukrnafta PJSC,Petroleum gas,Production,100000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1622, dated 27.10.1998",1622,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Crude oil (2709),Production,0.463,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1622, dated 27.10.1998",1622,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Petroleum gas,Production,136.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1637, dated 12.11.1998",1637,Ukrnafta PJSC,Crude oil (2709),Production,1900.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1637, dated 12.11.1998",1637,Ukrnafta PJSC,Petroleum gas,Production,10000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1643, dated 12.11.1998",1643,Ukrnafta PJSC,Condensate,Production,8500.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1643, dated 12.11.1998",1643,Ukrnafta PJSC,Free gas,Production,65500000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 165, dated 16.09.2014",165,Central Iron Ore Enrichment Works PrJSC,,Other,,,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1669, dated 17.11.1998",1669,Ukrnafta PJSC,Condensate,Production,8000.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1669, dated 17.11.1998",1669,Ukrnafta PJSC,Free gas,Production,48800000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1670, dated 17.11.1998",1670,Ukrnafta PJSC,Crude oil (2709),Production,1100.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1670, dated 17.11.1998",1670,Ukrnafta PJSC,Petroleum gas,Production,30000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1671, dated 17.11.1998",1671,Ukrnafta PJSC,Condensate,Production,400.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1671, dated 17.11.1998",1671,Ukrnafta PJSC,Free gas,Production,7700000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1685, dated 07.12.1998",1685,Ukrnafta PJSC,Condensate,Production,0.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1685, dated 07.12.1998",1685,Ukrnafta PJSC,Crude oil (2709),Production,8100.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
