Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Hundlun Uul,16-06-08,TsTs erdes mining,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ikh khairkhan,Т/19-01-03,Mintuotaizi,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Jonsh tolgoi,20-04-06,Ekilecia,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khajuu Ulaan,хх-01-19,Bayantegsh impex,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khan Altai,Т/20-13-13,Khan altai resource,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khar Chuluut,Т/19-11-18,Bayannuurgestei,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Kharganat,т/18-01-01,ALGT,Not applicable,Production,31.0,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Kharyamaat,Т/17-08-09,Chandmani metal ord,Not applicable,Production,33.8,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khorimt khudag,Т/18-13-03,Max Impex,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khotgor,т/18-13-13,Gobi coal and energy,Not applicable,Production,660.16,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khul Morit,XX-09-04,Bayan undur resources,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khulgariin khudag,Т/18-14-11,Northern mining mongolia,Not applicable,Production,1700.85,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khureet,T17,Uurt gold,Not applicable,Production,11.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khushuut,16-15-04,MoENKo,Not applicable,Production,1439042.96,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khutul 1,16-10-09,Cement shokhoi,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Khutul 2,16-10-09,Cement Shokoi,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Logiin fluorite mining,хх-13-05,Govishoo,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
MV-00019638,16-04-06,Tsarig Skhonkhor,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
MV-000296,ХХ-07-11,Tsarig Skhonkhor,Not applicable,Production,9.1,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
MV-000296,ХХ-11-12,Tsarig Skhonkhor,Not applicable,Production,1.05,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
MY-21071,T/19-12-18,Burleg mining,Not applicable,Production,14.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Mandal soum's east gold placer,-,Magnet iron,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Mod mukhar,Т/169,Uguumur urguu,Not applicable,Production,20.06,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Modot,Т/20-08-03,AHG Metals group,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Nalaikh mine's eastern wing, usage of mud mining",Д/03-06,Khualyan,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Nalaikh mine's eastern wing, usage of mud mining",Т/18-12-01,Khualyan,Not applicable,Production,661863.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nariin salaanii,т/17-10-05,Georpo mongol,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Navchit gol,14-20-01,SHUT,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nergui khundii,15-12-04,Tod undraga,Not applicable,Production,94.8,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nergui tolgoi,221,Khos khuder mining,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nogoon tolgoi 1,т/17-05-08,Tugs erkhes,Not applicable,Production,4980.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nomtiin khundii,13-09-12,ZTKH,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Nukhtiin bulag,Т/20-12-11,Erdgeo,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Olon bulag,Т/18-11-14,Marko Polo,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Open pit and underground mining of red fluorspar deposits,Т/20-12-02,Lili diamond,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Open pit mining project in the northern part of Ulaanbaatar Khan-Uul district,ХХ-01-07,Molor trade,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Open pit mining project of Ulaanchuluut brown coal deposit in the eastern part of Tukhum with mining license MV-020444 located in Sukhbaatar soum of Sukhbaatar province,т/18-06-11,Nagaaranz,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ovoot tolgoi,15-10-04,Southgobi sands,Not applicable,Production,1485084.26,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Oyu Tolgoi,СТР-10/14,Oyu tolgoi,Not applicable,Production,695567.0,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Placer gold deposit on the western terrace of the Tuul River, upper part of the mouth of the volcano",т/20-09-14,Ai Bi Bi Ai,Not applicable,Production,33.27,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Run fast gravel sand quarry,5-Oct,Bukheg turgen,Not applicable,Production,3.85,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
SHO,СТР/19-01-02,Shivee ovoo,Not applicable,Production,2007.3,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
