Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
CNH‐R01‐L03‐A23/2015,CNH‐R01‐L03‐A23/2015,Perseus Tajón,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A24/2016,CNH‐R01‐L03‐A24/2016,Tonalli Energía,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A25/2015,CNH‐R01‐L03‐A25/2015,Renaissance Oil Corp.,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A3/2015,CNH‐R01‐L03‐A3/2015,CMM Calibrador,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A4/2015,CNH‐R01‐L03‐A4/2015,Calicanto Oil & Gas,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A5/2015,CNH‐R01‐L03‐A5/2015,Strata CPB,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A6/2015,CNH‐R01‐L03‐A6/2015,Diavaz Offshore,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A7/2015,CNH‐R01‐L03‐A7/2015,Servicios de Extracción Petrolera Lifting de México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A8/2015,CNH‐R01‐L03‐A8/2015,Dunas Exploración y Producción,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A9/2015,CNH‐R01‐L03‐A9/2015,Perseus Fortuna Nacional,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A1.CPP/2016,CNH‐R01‐L04‐A1.CPP/2016,China Offshore Oil Corporation E&P México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A1.CS/2016,CNH‐R01‐L04‐A1.CS/2016,"BP Exploration México (Operador), Statoil E&P México Y, Total E&P México",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A2.CPP/2016,CNH‐R01‐L04‐A2.CPP/2016,"Total E&P México (Operador) y, Exxonmobil Exploración y Producción México",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A3.CPP/2016,CNH‐R01‐L04‐A3.CPP/2016,"Chevron Energía de México (Operador), Pemex Exploración y Producción e, Inpex E&P México",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A3.CS/2016,CNH‐R01‐L04‐A3.CS/2016,"Statoil E&P México (Operador), BP Exploration México Y, Total E&P México",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A4.CPP/2016,CNH‐R01‐L04‐A4.CPP/2016,China Offshore Oil Corporation E&P México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A4.CS/2016,CNH‐R01‐L04‐A4.CS/2016,"PC Carigali México Operations (Operador) Y, Sierra Coronado E&P",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L04‐A5.CS/2016,CNH‐R01‐L04‐A5.CS/2016,"Murphy Sur (Operador), Ophir México Block 5 Salina, PC Carigali México Operations Y, Sierra Offshore Exploration,",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
