Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
P204,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2047,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P205,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2051,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2062,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2068,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2070,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2072,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2074,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2077,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P208,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P209,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2097,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2111,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2114,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P212,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2125,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2126,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2127,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2128,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P213,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2130,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2131,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2133,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2137,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2138,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2139,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2140,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2141,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P215,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2151,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2152,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2155,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2158,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2163,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2167,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2170,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2171,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2174,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2176,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2177,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P218,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2181,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2189,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P219,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2190,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2191,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2198,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2199,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P220,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2200,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2207,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2210,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2211,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2212,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2214,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2215,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2220,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2221,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P224,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P225,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2251,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P226,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2269,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2270,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2272,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2274,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2275,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2277,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2279,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2283,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2285,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2290,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2292,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2293,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2294,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2295,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2298,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2301,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2302,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2305,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2306,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2308,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2309,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2313,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2314,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2315,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2318,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2319,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P232,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2323,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2324,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2325,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2327,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P233,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2330,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2333,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2334,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2335,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2336,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2338,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P234,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2340,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2343,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2344,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2345,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2346,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2347,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2349,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2351,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2353,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2354,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2355,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2356,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P236,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P237,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2371,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2373,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2374,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2375,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2376,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2377,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P238,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2380,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2383,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2385,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2386,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2389,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P239,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2391,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2395,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2399,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P240,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2403,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2405,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2408,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P241,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2410,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2411,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2413,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2415,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2418,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P242,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2429,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2430,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P244,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2443,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2449,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2450,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2452,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2453,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2454,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2455,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2456,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2457,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P246,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2460,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2461,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P249,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P250,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P251,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P254,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P255,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P256,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P257,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P258,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P263,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P264,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P266,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P268,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P276,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P281,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P284,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P287,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P293,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P295,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P296,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P297,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P300,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P302,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P312,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P323,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P324,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P329,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P335,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P337,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P338,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P340,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P344,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P345,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P347,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P353,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P354,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P355,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P356,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P358,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P359,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P361,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P362,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P363,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P380,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P416,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P450,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P451,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P452,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P454,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P455,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P456,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P459,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P460,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P461,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P463,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P465,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P468,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P472,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P475,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P478,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P483,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P491,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P493,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P496,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P519,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P523,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P534,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P543,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P547,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P556,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P558,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P559,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P566,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P570,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P585,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P590,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P591,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P593,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P598,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P606,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P607,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P609,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P611,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P612,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P614,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P622,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P664,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P666,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P672,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P683,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P685,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P686,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P691,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
