Full company name,Payments to Governments Report,Country,Year
KHOTGOR LLC,446190000.0,Mongolia,2018
KHOTGOR SHANAGA LLC,149401000.0,Mongolia,2018
KHUKH BURDNII EKH LLC,295703000.0,Mongolia,2018
KHUNNU ALTAI MINERALS LLC,264027000.0,Mongolia,2018
KHURGATAI KHAIRKHAN LLC,373203000.0,Mongolia,2018
KHUVSGUL ZAM LLC,525934000.0,Mongolia,2018
LUT CHULUU LLC,298510000.0,Mongolia,2018
MAGIC BRIDGE LLC,313883000.0,Mongolia,2018
MAGNAI TRADE LLC,144744000.0,Mongolia,2018
MAK CEMENT LLC,5961675000.0,Mongolia,2018
MANDAL-ALTAI GROUP LLC,80846000.0,Mongolia,2018
MARCO POLO LLC,420074000.0,Mongolia,2018
MCTT LLC,1040889000.0,Mongolia,2018
MES SC,154000.0,Mongolia,2018
META MENEGMENT LLC,591451000.0,Mongolia,2018
METALL IMPEX LLC,55126000.0,Mongolia,2018
METALL OPT LLC,2275337000.0,Mongolia,2018
MINE LAND MINING LLC,284416000.0,Mongolia,2018
MJB LLC,214589000.0,Mongolia,2018
MKMN MINING LLC,0.0,Mongolia,2018
ML TSAKHIURT OVOO LLC,623989000.0,Mongolia,2018
MOGOIN GOL JSC,733052000.0,Mongolia,2018
MON LAA LLC,1018490000.0,Mongolia,2018
MONCEMENT BUILDING MATERIALS LLC,1733886000.0,Mongolia,2018
MONDULAAN TRADE LLC,2098443000.0,Mongolia,2018
MONENCO LLC,23005994000.0,Mongolia,2018
MONGOL CZECH METAL LLC,455255000.0,Mongolia,2018
MONGOL MINING AND EXPLORATION LLC,1387766000.0,Mongolia,2018
MONGOLBASALT JSC,705000.0,Mongolia,2018
MONGOLJUYANLI LLC,1547935000.0,Mongolia,2018
MONGOLROSTSVETMET LLC,20685181000.0,Mongolia,2018
MONGOLYN ALT MAK LLC,184449980000.0,Mongolia,2018
MONPOLYMET LLC,4759435000.0,Mongolia,2018
MONWOLFRAM LLC,832633000.0,Mongolia,2018
MUNKH NOYON SUVARGA LLC,908133000.0,Mongolia,2018
NADMIN IBEX LLC,249267000.0,Mongolia,2018
NARANTUUL TRADE SC,73300000.0,Mongolia,2018
NCGT LLC,258023000.0,Mongolia,2018
NITRO SIBIR ASIA LLC,519524000.0,Mongolia,2018
NORTHWIND LLC,574955000.0,Mongolia,2018
NPI LLC,809250000.0,Mongolia,2018
NUCLER ENERGY MONGOLIA LLC,314203000.0,Mongolia,2018
NUTGIIN BUYAN GROUP LLC,273281000.0,Mongolia,2018
OCHIR UNDRAA LLC,83812000.0,Mongolia,2018
OEL,5935000.0,Mongolia,2018
OEL LLC,0.0,Mongolia,2018
OLDMAN LLC,0.0,Mongolia,2018
OLON IKHT BAYAN LLC,673048000.0,Mongolia,2018
ORGIL MOUNT LLC,242035000.0,Mongolia,2018
OROS GEREL LLC,798000.0,Mongolia,2018
OYU TOLGOI LLC,466940447000.0,Mongolia,2018
OYUT ULAAN LLC,1091535000.0,Mongolia,2018
PETRO MATAD LLC,390146000.0,Mongolia,2018
PETROCHINA DAQING TAMSAG LLC,266090306000.0,Mongolia,2018
PLATINUM LAND LLC,435168000.0,Mongolia,2018
PREMIUM GROUP LLC,629000.0,Mongolia,2018
PROAURUM LLC,951846000.0,Mongolia,2018
REACTIVE LLC,6085000.0,Mongolia,2018
REDVULCAN COLTD LLC,136582000.0,Mongolia,2018
REMICON SC,17299000.0,Mongolia,2018
SG GROUP LLC,49620000.0,Mongolia,2018
SG MINING ERDES LLC,207013000.0,Mongolia,2018
SHAN LUN LLC,401439000.0,Mongolia,2018
SHAR NARST LLC,936950000.0,Mongolia,2018
SHARYN GOL JSC,6061724000.0,Mongolia,2018
SHIN SHIN LLC,41373631000.0,Mongolia,2018
SHIVEE-OVOO JSC,4193583000.0,Mongolia,2018
SHTAINKOLE LLC,535192000.0,Mongolia,2018
SMART OIL MONGOLIA LLC,793739000.0,Mongolia,2018
SONOR TRADE LLC,371976000.0,Mongolia,2018
SOUTH GOBI COAL TRANS LLC,467509000.0,Mongolia,2018
SOUTHGOBI SANDS LLC,20537103000.0,Mongolia,2018
SPECIALMINES/NARAN MANDAL ENTERPRISES SC,983997000.0,Mongolia,2018
SPEK LLC,817610000.0,Mongolia,2018
SS MONGOLIA LLC,608096000.0,Mongolia,2018
STEPPE GOLD LLC,1445169000.0,Mongolia,2018
TAIHARJIN MAINING LLC,198783000.0,Mongolia,2018
TALYNGAL SC,305825000.0,Mongolia,2018
TAVAN TOLGOI JSC,177143513000.0,Mongolia,2018
TEGSHT PLANT LLC,418694000.0,Mongolia,2018
TEN XUN LLC,1955038000.0,Mongolia,2018
TERGUUN MINING LLC,206285000.0,Mongolia,2018
TERRA ENERGY LLC,786651000.0,Mongolia,2018
TOD-UNDARGA LLC,1372625000.0,Mongolia,2018
TOPAZSTONE MINING LLC,281685000.0,Mongolia,2018
TSAGAAN UULIIN MAGNET LLC,327778000.0,Mongolia,2018
TSAGAAN UVULJUU LLC,10082565000.0,Mongolia,2018
TSAIRT MINERAL LLC,81035549000.0,Mongolia,2018
TSETSENS MINING AND ENERGY LLC,637795000.0,Mongolia,2018
TSUI HANG INVEST LLC,494961000.0,Mongolia,2018
UGUUJ BAYAN KHANGAI LLC,222545000.0,Mongolia,2018
ULAANBAATAR RAILWAY (CHULUUN ZAVOD) JOINT VENTURE,211427000.0,Mongolia,2018
ULZ GOL LLC,1311789000.0,Mongolia,2018
ULZ GROUP LLC,387696000.0,Mongolia,2018
UNDURBUYANT HOLDING LLC,224639000.0,Mongolia,2018
UNEN BEKH LLC,797325000.0,Mongolia,2018
UNIVERSAL COPPER LLC,326845000.0,Mongolia,2018
USUKH ZOOS LLC,31967373000.0,Mongolia,2018
UULS ZAAMAR LLC,8042620000.0,Mongolia,2018
UULS-NOYON LLC,459759000.0,Mongolia,2018
VOYAGER MINERAL RESOURCES LLC,335094000.0,Mongolia,2018
WOLF PETROLEUM LLC,312293000.0,Mongolia,2018
WSGL LLC,266352000.0,Mongolia,2018
ZAAMAR GOLD LLC,1076002000.0,Mongolia,2018
ACHIR LLC,26388726.0,Mongolia,2019
ACHIT IKHT LLC,35548018571.0,Mongolia,2019
ADAE LLC,731158408.0,Mongolia,2019
ADUUNCHULUUN LLC,1041779544.0,Mongolia,2019
AGM MINING LLC,1684124539.0,Mongolia,2019
ALGT LLC,525903053.0,Mongolia,2019
ALTAIN KHUDER LLC,12944711666.0,Mongolia,2019
ALTAN DORNOD MONGOLIA LLC,425297692.0,Mongolia,2019
ANAND BAYAN TAL LLC,340326158.0,Mongolia,2019
AQSORA LLC,334292147.0,Mongolia,2019
AREVA MONGOL LLC,2764568.0,Mongolia,2019
ARGATAI LLC,472635283.0,Mongolia,2019
ARVIJIKH ENERGY LLC,313300259.0,Mongolia,2019
AURUM AURUG LLC,311509656.0,Mongolia,2019
AURUM METALS LLC,324477734.0,Mongolia,2019
BADMAARAG KHASH LLC,1018215006.0,Mongolia,2019
BADRAKH ENERGY LLC,2668448874.0,Mongolia,2019
BAGANUUR JSC,12822546234.0,Mongolia,2019
BARILGA ORD LLC,695091893.0,Mongolia,2019
BAYAN AIRAG EXPLORATION LLC,9793216576.0,Mongolia,2019
BAYANGOL ECO ZAAMAR LLC,636404356.0,Mongolia,2019
BAYANTEEG LLC,1388075932.0,Mongolia,2019
BERKH UUL LLC,309360327.0,Mongolia,2019
BILEGT BAYALAG LLC,1743924232.0,Mongolia,2019
BILEGT KHAIRKHAN UUL LLC,468469421.0,Mongolia,2019
BOLDTUMUR YUROO GOL LLC,27328968638.0,Mongolia,2019
BOROO GOLD LLC,5680499493.0,Mongolia,2019
BURDEL MINING LLC,11893198835.0,Mongolia,2019
CAPCORP MONGOLIA LLC,2292711135.0,Mongolia,2019
CEMENT SHOHOI LLC,3875942502.0,Mongolia,2019
CENTERTA GOLD MONGOLIA LLC,423015497.0,Mongolia,2019
CHINGGIS WORLD MINING LLC,1235079125.0,Mongolia,2019
CHINGGISIIN KHAR ALT LLC,235530709.0,Mongolia,2019
CHINKHASH LLC,1938056559.0,Mongolia,2019
COAL LLC,25323890311.0,Mongolia,2019
COLD GOLD MONGOLIA LTD,999850759.0,Mongolia,2019
COMMONMAX LLC,304113572.0,Mongolia,2019
COSMO COAL LLC,1533327862.0,Mongolia,2019
DARKHAN METALLURGICAL PLANT LLC,13771574930.0,Mongolia,2019
DATSAN TRADE LLC,430611832.0,Mongolia,2019
DONGSHENG PETROLEUM MONGOLIA LLC,32152421019.0,Mongolia,2019
DOURADO LLC,421750456.0,Mongolia,2019
DRAPER CAPITAL MONGOLIA LLC,889654416.0,Mongolia,2019
EAI MINING LLC,523819254.0,Mongolia,2019
ECO KHELKHEE LLC,0.0,Mongolia,2019
EM EL TSAKHIURT OVOO LLC,1623361778.0,Mongolia,2019
ENERGY RESOURCES LLC,225645540801.0,Mongolia,2019
ENKHTUNKH ORCHLON LLC,2054529104.0,Mongolia,2019
ENTRÉE LLC,2535991574.0,Mongolia,2019
ERBJER LLC,546091200.0,Mongolia,2019
ERCHIMBAYAN ULGII LLC,349427927.0,Mongolia,2019
ERDENE MONGOL LLC,388381944.0,Mongolia,2019
ERDENES MONGOL LLC,11943886677.0,Mongolia,2019
ERDENES TAVAN TOLGOI JSC,710293415815.0,Mongolia,2019
ERDENES TAVAN TOLGOI MINING JSC,247260449.0,Mongolia,2019
ERDENES TSAGAANSUVARGA LLC,1916821171.0,Mongolia,2019
ERDENET MINING CORPORATION,949589598818.0,Mongolia,2019
ERDENIIN SAN MINING LLC,52401115.0,Mongolia,2019
ERDMIN LLC,7271442579.0,Mongolia,2019
FRIENDSHIP RESOURCES LLC,751498365.0,Mongolia,2019
FVSP LLC,388523156.0,Mongolia,2019
GAN-ILCH LLC,492859823.0,Mongolia,2019
GBNB LLC,1021167491.0,Mongolia,2019
GOBI COAL AND ENERGY LLC,324523168.0,Mongolia,2019
GOK BULGAN UUL CO.LLC,415729066.0,Mongolia,2019
GOLDEN HAMMER LLC,1027534689.0,Mongolia,2019
GOVISHOO LLC,362604383.0,Mongolia,2019
GURVAN TAMGA LLC,423833016.0,Mongolia,2019
GURVANSAIKHAN LLC,659379048.0,Mongolia,2019
HOS-HAS LLC,1455471782.0,Mongolia,2019
IBBI LLC,1457052851.0,Mongolia,2019
IKH GOBI ENERGY LLC,1522883077.0,Mongolia,2019
IKH UNDARGA MINING LLC,548052487.0,Mongolia,2019
ILTGOLD LLC,1242236507.0,Mongolia,2019
IMPERIAL GOLD MINING LLC,434663511.0,Mongolia,2019
INFINITY SPACE LLC,305040271.0,Mongolia,2019
JAVHLANT ORD LLC,4099576815.0,Mongolia,2019
JINGHUA ORD LLC,279933308.0,Mongolia,2019
KHAN ALTAI RESOURCE LLC,394997892.0,Mongolia,2019
KHANGAD EXPLORATION LLC,24558923210.0,Mongolia,2019
KHANSHASHIR LLC,707185264.0,Mongolia,2019
KHATANTUSHIG TRADE LLC,736800517.0,Mongolia,2019
KHISHIG ARVIN INDUSTARIAL LLC,16071558724.0,Mongolia,2019
KHOTGOR LLC,452212049.0,Mongolia,2019
KHUDERERDENE LLC,494659807.0,Mongolia,2019
KHUKH BURDNII EKH LLC,373442047.0,Mongolia,2019
KHUKH SHUGAM LLC,363555168.0,Mongolia,2019
KHUN BUU LLC,13454865.0,Mongolia,2019
KHUREN TOLGOI COAL MINING LLC,12750550160.0,Mongolia,2019
KHURGATAI KHAIRKHAN LLC,740845701.0,Mongolia,2019
MAGIC BRIDGE LLC,714512829.0,Mongolia,2019
MAK CEMENT LLC,10765767787.0,Mongolia,2019
MARCO POLO LLC,417154931.0,Mongolia,2019
MCTT LLC,903859461.0,Mongolia,2019
MDFE LLC,447894137.0,Mongolia,2019
METAL OPT LLC,5522631373.0,Mongolia,2019
MIN LI DA LLC,466842108.0,Mongolia,2019
MINDUOTAIDI LLC,619459894.0,Mongolia,2019
MJJEC LLC,586767888.0,Mongolia,2019
MOENCO LLC,29620739193.0,Mongolia,2019
MOGOIN GOL JSC,643638040.0,Mongolia,2019
MON LAA LLC,1100501945.0,Mongolia,2019
MONCEMENT BUILDING MATERIALS LLC,6049630489.0,Mongolia,2019
MONDULAAN TRADE LLC,2227115990.0,Mongolia,2019
MONGOL BASALT JSC,469516889.0,Mongolia,2019
MONGOL JU YUAN LI LLC,1634905049.0,Mongolia,2019
MONGOLIA MINING AND EXPLORATION LLC,3347429681.0,Mongolia,2019
MONGOLIAN MANGANASE NATURAL RESOURCE LLC,299110219.0,Mongolia,2019
MONGOLROSTSVETMET LLC,38516105442.0,Mongolia,2019
MONGOLYN ALT (MAK) LLC,101472447248.0,Mongolia,2019
MONGOLZCECHMETALL LLC,688424905.0,Mongolia,2019
MONPOLYMET LLC,5226542141.0,Mongolia,2019
MONWOLFRAM LLC,583301177.0,Mongolia,2019
MUNKH NOYON SUVARGA LLC,899340017.0,Mongolia,2019
NAINGI LLC,385790329.0,Mongolia,2019
NCGT LLC,772182676.0,Mongolia,2019
NORTHERN MINING MONGOLIA LLC,372339464.0,Mongolia,2019
NUCLER ENERGY MONGOLIA LLC,337398865.0,Mongolia,2019
OLGOIBULAG LLC,460365088.0,Mongolia,2019
OLON IKHT BAYAN LLC,3366221767.0,Mongolia,2019
OROS GEREL LLC,1476009617.0,Mongolia,2019
OYU TOLGOI LLC,526113946629.0,Mongolia,2019
OYUT ULAAN LLC,1099382945.0,Mongolia,2019
PETRO MATAD LLC,3593499542.0,Mongolia,2019
PETROCHINA DAQING TAMTSAG LLC,281681512337.0,Mongolia,2019
PLATINUM LAND LLC,2084238405.0,Mongolia,2019
PROAURUM LLC,350696426.0,Mongolia,2019
REDVULCAN CO.LTD,329134077.0,Mongolia,2019
SELENGE NTURAL RESOURCES LLC,426648665.0,Mongolia,2019
SHANJIN ORD LLC,2212076285.0,Mongolia,2019
SHANLUN LLC,477661045.0,Mongolia,2019
SHAR NARST LLC,1321134455.0,Mongolia,2019
SHARYNGOL JSC,6463946854.0,Mongolia,2019
SHIN SHIN LLC,39736106681.0,Mongolia,2019
SHIVEE-OVOO JSC,4715692864.0,Mongolia,2019
SMART OIL MONGOLIA LLC,593985409.0,Mongolia,2019
SONOR TRADE LLC,824322922.0,Mongolia,2019
SOUTH GOBI COAL TRANS LLC,2599609961.0,Mongolia,2019
SOUTHGOBI SANDS LLC,54208943415.0,Mongolia,2019
SPECIAL MINES LLC,3484525662.0,Mongolia,2019
SPEK LLC,370196800.0,Mongolia,2019
SS MONGOLIA LLC,332597829.0,Mongolia,2019
STEPPE GOLD LLC,1225478444.0,Mongolia,2019
STRATO LLC,569034943.0,Mongolia,2019
SUKHJIN LLC,350411855.0,Mongolia,2019
TAISHEN DEVELOPMENT LLC,428346436.0,Mongolia,2019
TAVANTOLGOI JSC,120048034706.0,Mongolia,2019
TEGSHPLANT LLC,641276358.0,Mongolia,2019
TEN KHUN LLC,4395822880.0,Mongolia,2019
TERGUUN MINING LLC,663023713.0,Mongolia,2019
TERRA ENERGY LLC,868441377.0,Mongolia,2019
TODUNDRAGA LLC,3590283630.0,Mongolia,2019
TOPAZSTONE MINING LLC,270012286.0,Mongolia,2019
TSAGAAN UULIIN MAGNET LLC,370439715.0,Mongolia,2019
TSAGAAN UVULJUU LLC,19879021714.0,Mongolia,2019
TSAIRTMINERAL LLC,70211790919.0,Mongolia,2019
TSETSENS MINING AND ENERGY LLC,683820041.0,Mongolia,2019
TUVSHIN LLC,465552662.0,Mongolia,2019
TUVSHINGARAV LLC,12520758.0,Mongolia,2019
UGUUJBAYN KHANGAI LLC,379327002.0,Mongolia,2019
ULAANBAATAR RAILWAY (CHULUUN ZAVOD) JOINT VENTURE,11164131584.0,Mongolia,2019
ULZ GOL LLC,1507312958.0,Mongolia,2019
ULZ GROUP LLC,424302247.0,Mongolia,2019
UNEN BEKH LLC,1298671235.0,Mongolia,2019
UNIVERSAL COPPER LLC,322210373.0,Mongolia,2019
USUKH ZOOS LLC,43268488708.0,Mongolia,2019
UULS-NOYON LLC,363200454.0,Mongolia,2019
UULSZAAMAR LLC,7275938621.0,Mongolia,2019
VOYAGER MINERAL RESOURCES,637726561.0,Mongolia,2019
YOL POWER LLC,173054303.0,Mongolia,2019
ZAAMAR GOLD LLC,1719998018.0,Mongolia,2019
AI BI BI AI,2188631659.0,Mongolia,2020
AUM GOLD,614737137.86,Mongolia,2020
BAGANUUR,16575751967.550001,Mongolia,2020
BAYAN AIRAG EXPLORATION,10852926716.15,Mongolia,2020
BAYANGOL ECO ZAAMAR,786148910.4100001,Mongolia,2020
BAYANJONSH,340743550.98,Mongolia,2020
BOROO GOLD,9377090024.17,Mongolia,2020
BURDEL MINING,23962572294.21,Mongolia,2020
CENTERRA GOLD MONGOLIA,423866842.07,Mongolia,2020
COAL,7243120313.690001,Mongolia,2020
DRAPER CAPITAL MONGOLIA,306914661.87,Mongolia,2020
DZ AND I,848854156.2,Mongolia,2020
ENERGY RESOURCES,182244249293.35,Mongolia,2020
ERDENE MONGOL,740785070.05,Mongolia,2020
ERDENES SILVER RESOURCES,1416238363.4099998,Mongolia,2020
ERDENES TAVAN TOLGOI,468880584491.43,Mongolia,2020
ERDENES TSAGAAN SUVARGA,1247236583.78,Mongolia,2020
ERDENET,984198056745.6,Mongolia,2020
GOLDEN HAMMER,1071939483.91,Mongolia,2020
IKH UNDRAGA MINING,323940555.82,Mongolia,2020
ILT GOLD,629597740.84,Mongolia,2020
KHANGAD EXPLORATION,14472485859.99,Mongolia,2020
KHOS KHAS,2267634556.31,Mongolia,2020
KHUKH BURDNII EKH,397967854.5,Mongolia,2020
KHUREN TOLGOI COAL MINING,44374003856.91,Mongolia,2020
MARKO POLO,201402132.54,Mongolia,2020
MAX IMPEX,519650675.54999995,Mongolia,2020
METAL OPT,2287539116.95,Mongolia,2020
MOENCO,16400171465.36,Mongolia,2020
MONGOL ALT CORPORATION,75514738577.07,Mongolia,2020
MONGOL URANIUM RESOURCES,389357343.11,Mongolia,2020
MONGOLROSTZVETMET (SOE),47585419932.35,Mongolia,2020
MONPOLIMET,2618511726.5299997,Mongolia,2020
ONTRE,2700372008.61,Mongolia,2020
OYU TOLGOI,532245470753.4,Mongolia,2020
OYUT ULAAN,241647043.48,Mongolia,2020
PLATINUMLAND,1482759188.3,Mongolia,2020
RED VULCAN,708088597.39,Mongolia,2020
SHAR NARST,1075325613.79,Mongolia,2020
SHARIIN GOL MINING,350996661.95,Mongolia,2020
SHIN SHIN,45267266970.25,Mongolia,2020
SONOR TRADE,920442344.59,Mongolia,2020
SOUTHGOBI SANDS,45709078224.12,Mongolia,2020
SPECIAL MINTS/NARAN MANDAL ENTERPRISES,4220080392.04,Mongolia,2020
STANDARD HOLDING,1076212762.6499999,Mongolia,2020
STEPPE GOLD JSC,2421819191.7200003,Mongolia,2020
TAVANTOLGOI JSC,69431943495.98,Mongolia,2020
TEN HUN,1802631468.74,Mongolia,2020
TERGUUN MINING,964606755.65,Mongolia,2020
TOD UNDRAGA,2221452203.5099998,Mongolia,2020
TOP GAN DRILLING,484578009.06,Mongolia,2020
TSAINA INVESTMENT MONGOLIA,393008171.31,Mongolia,2020
UBIQSOLUTION,173385189.44,Mongolia,2020
UGUUJ BAYANKHANGAI,386000884.98,Mongolia,2020
ULZ GOL,643460545.84,Mongolia,2020
UNIVERSAL COPPER,323172377.33,Mongolia,2020
USUKH ZOOS,56256386244.69,Mongolia,2020
UULS-NOYON,289442479.84000003,Mongolia,2020
UULSZAAMAR,1287572577.29,Mongolia,2020
VOYAGER MINERAL RESOURCES,1357830396.5100002,Mongolia,2020
AFRICA GREAT WALL MINING DEVELOPMENT COMPANY,84306435.0,Mozambique,2019
"CIMENTO NACIONAL, LDA",14765587.0,Mozambique,2019
CIMENTOS DE MOÇAMBIQUE,156476899.0,Mozambique,2019
"CINAC - CIMENTOS DE NACALA, SA",27464542.0,Mozambique,2019
"COMPANHIA MOÇAMBICANA DE GASODUTO, S.A. (CMG)",283599108.0,Mozambique,2019
COMPANHIA MOÇAMBICANA DE HIDROCARBONETOS (CMH),1725492616.0,Mozambique,2019
EMPRESA MOÇAMBICANA DE EXPLORAÇÃO MINEIRA,11038311.0,Mozambique,2019
"EMPRESA NACIONAL DE HIDROCARBONETOS, EP (ENH)",366219077.0,Mozambique,2019
"ENH-KOGAS, S.A",45560458.0,Mozambique,2019
ENI MOZAMBICO S.P.A,152480156.0,Mozambique,2019
EXXONMOBIL,528899992.0,Mozambique,2019
FÁBRICA DE XAROPES E REFRIGERANTES VUMBA,38268248.0,Mozambique,2019
"HAIYU MOZAMBIQUE MINING CO, LDA",25674279.0,Mozambique,2019
"ICVL ZAMBEZE, LDA",16584903.0,Mozambique,2019
"JSPL MOZAMBIQUE MINERALS, LDA",89371324.0,Mozambique,2019
KENMARE MOMA MINING (MAURITIUS) LIMITED,834636683.0,Mozambique,2019
"LIMAK CIMENTOS, SA",16507197.0,Mozambique,2019
"MATOLA GAS COMPANY, SA",978565437.0,Mozambique,2019
MINAS DE BENGA,337872518.0,Mozambique,2019
"MINAS DE REVUBOÉ, LDA",22517721.0,Mozambique,2019
MONTEPUEZ RUBI MINING (MRM),1054691761.0,Mozambique,2019
MOZAMBIQUE HEAVY SANDS COMPANY VII,21112248.0,Mozambique,2019
"MOZAMBIQUE ROVUMA VENTURE, SPA",1715727699.0,Mozambique,2019
REPUBLIC OF MOZAMBIQUE PIPELINE COMPANY - ROMPCO,2310479008.0,Mozambique,2019
"SASOL PETROLEUM TEMANE, LDA",4334063479.0,Mozambique,2019
"SOCIEDADE ÁGUAS DE MOÇAMBIQUE, LDA",26179018.0,Mozambique,2019
"TOTAL E&P MOZAMBIQUE AREA 1, LDA",1841436358.0,Mozambique,2019
TWIGG EXPLORATION MINING,329200656.0,Mozambique,2019
"VALE MOÇAMBIQUE, SA",2438827544.0,Mozambique,2019
1 1 1,2503175079.0,Myanmar,2018
24 HOUR MINING & INDUSTRY COMPANY LIMITED,75485600.0,Myanmar,2018
80000,880629461.0,Myanmar,2018
"A & A NATURAL RESOURCES DEVELOPMENT CO., LTD",518802.0,Myanmar,2018
A K N K,43957340.0,Myanmar,2018
A-1 MINING COMPANY .LTD.,0.0,Myanmar,2018
"A-LISTER SERVICES CO., LTD.",0.0,Myanmar,2018
"AGGA YADANAR JADE GEMS & JEWELLERY CO., LTD",1786650816.0,Myanmar,2018
ALL RIGHT COMPANY,179843721.0,Myanmar,2018
ANADAMAN TRANSPORTATION LIMITED(YANGON BRANCH)(ATL),61961096023.0,Myanmar,2018
"ANNAWAR PEARL CO., LTD (MARINE PEARL COMPANY)",84445906.0,Myanmar,2018
"APEX GEO SERVICES CO.,",0.0,Myanmar,2018
"AQUAGOLD MYANMAR CO., LTD",55159000.0,Myanmar,2018
ARS GEMS [ARS],281266992.0,Myanmar,2018
ASIA ORIENT INTERNATIONAL LTD. (CJS OC NOBEL OIL),0.0,Myanmar,2018
ASIA PETROLEUM INVESTMENT COMPANY (APIC),0.0,Myanmar,2018
ASIA PHYO MINING COMPANY LIMITED,18516803.0,Myanmar,2018
AUNG HEIN MINN,572038052.0,Myanmar,2018
AUNG HLAING KYAWLWA,98338.0,Myanmar,2018
AUNG HTUN LINN SHEIN WIN MINING & REFINERY COMPANY LIMITED,76479561.0,Myanmar,2018
"AUNG MYIN THU GEMS & JEWELLERY CO.,LTD",403039858.0,Myanmar,2018
AUNG SHWE KABAR,28134869.0,Myanmar,2018
AUNG TU KA DANA,3920400.0,Myanmar,2018
AYAR JADE,7012433398.0,Myanmar,2018
"AYEYAR YADANAR GEMS & JEWELLERY CO .,LTD",4337971320.0,Myanmar,2018
BASHNEFT INTERNATIONAL B.V. (MYANMAR BRANCH),0.0,Myanmar,2018
"BELPEARL MYANMAR CO., LTD",17612219.0,Myanmar,2018
"BERLANGA MYANMAR PTE LTD., (MYANMAR BRANCH)",1386474472.0,Myanmar,2018
BG EXPLORATION & PRODUCTION MYANMAR PTE. LTD. (MYANMAR BRANCH),0.0,Myanmar,2018
BIRDS GEM,910000.0,Myanmar,2018
BLUE DIAMOND CEMENT COMPANY LIMITED,965979267.0,Myanmar,2018
BRUNEI NATIONAL PETROLEUM COMPANY SDN BHD (PB MYANMAR),0.0,Myanmar,2018
BUU GAR,248820.0,Myanmar,2018
CAOG PTE LTD (MYANMAR BRANCH),617079.0,Myanmar,2018
"CENTURY BRIGHT GOLD CO., LTD",0.0,Myanmar,2018
"CFG ENERGY PTE LTD.,",1355820000.0,Myanmar,2018
CHANG LONG GEMS & JEWELLERY CO LTD,1839463739.0,Myanmar,2018
CHAOW BROTHERS GEMSTONE ENTERPRISE LTD,1018796470.0,Myanmar,2018
"CHATKYIYAY GEMS & JEWELLERY CO.,LTD",21024512.0,Myanmar,2018
CNPC INTERNATIONAL LTD.,9080670147.0,Myanmar,2018
CORNERSTONE RESOURCES (MYANMAR) LTD.,2656363432.0,Myanmar,2018
DAGON MINING COMPANY LIMITED,116488009.0,Myanmar,2018
"DANA THEDI STAR (GEM&JWELLERY) CO.,LTD",0.0,Myanmar,2018
DELCO LIMITED,99929250.0,Myanmar,2018
DELTA LAND,176735527.0,Myanmar,2018
DIAMOND SHARK MINING COMPANY LIMITED,48516000.0,Myanmar,2018
"DIRECTORATE OF MILITARY OFFICE OF CHIEF OF DEFENCE INDUSTRIES, MINISTRY OF DEFENCE",15931840.0,Myanmar,2018
DRAGON CEMENT COMPANY LIMITED,1045294469.0,Myanmar,2018
"DUWON STAR (GEM&JWELLERY) CO.,LTD",0.0,Myanmar,2018
"EDEN ENERGY & NATURAL RESOURCES DEVELOPMENT CO., LTD",4088050663.0,Myanmar,2018
"EDEN GROUP CO., LTD",1166809392.0,Myanmar,2018
ENI MYANMAR B.V. (MYANMAR BRANCH),1537052621.0,Myanmar,2018
ETERNAL MINING COMPANY LIMITED,722754100.0,Myanmar,2018
EVER WINNER [EW],604255533.0,Myanmar,2018
EXCELLENT RUBY & SAPPHIRE,1450000.0,Myanmar,2018
FIRST RESOURCES COMPANY LIMITED,1217930035.0,Myanmar,2018
FUTURE ENGINEERING GOLD MINING,3000000.0,Myanmar,2018
"FUTURE MINING CO.,LTD",6261244.0,Myanmar,2018
GAIL JJ INDIA LTD,500853775.0,Myanmar,2018
GANDAWIN KYAUT MYAT GARDEN,55429079.0,Myanmar,2018
GEO ASIA INDUSTRY & MINING COMPANY LIMITED,190022684.0,Myanmar,2018
GLOBAL SUN LIGHT,111441681.0,Myanmar,2018
GOLD JADE,766109777.0,Myanmar,2018
"GOLD PETROL JOINT OPERATING COMPANY INC., (GJOC INC.)",-14343653638.0,Myanmar,2018
GOLDEND LIGHT GEMS,266282416.0,Myanmar,2018
GPS JOINT VENTURE COMPANY LIMITED,136528597.0,Myanmar,2018
GREAT GENESIS GEMS (GMH),5618216770.0,Myanmar,2018
GREAT WALL GEMS&JADE COMPANY,205405293.0,Myanmar,2018
GREEN ASIA COMPANY LIMITED,6567200.0,Myanmar,2018
GREEN COMET GEMS& JADE COMPANY,70823162.0,Myanmar,2018
GREEN DIAMOND GEMS & JEWELLERY CO. LTD,113228066.0,Myanmar,2018
"GREEN EARTH GEMS CO., LTD",0.0,Myanmar,2018
GREEN MOUNTAIN CO;LTD,3284691379.0,Myanmar,2018
GREEN STRATEGIC MINING COMPANY LIMITED,6407600.0,Myanmar,2018
GROUP OF FOUR MINING COMPANY LIMITED,154371786.0,Myanmar,2018
HARBOR STAR MINING COMPANY LIMITED,353740017.0,Myanmar,2018
"HAWK STAR (GEM & JEWELLERY) CO.,LTD",0.0,Myanmar,2018
HEAY HEIN COMPANY LIMITED,288376980.0,Myanmar,2018
HEIN AUNG LIN HTET JADE CO. LTD,222427285.0,Myanmar,2018
