Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
PETRONAS CARIGALI IRAQ HOLDING B.V.,Ministry of Finance,Value of Lifted Oil,Yes,Yes,HALFAYA,USD,,Yes,15335973,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
PHILLIPS 66 INTERNATIONAL TRADING PTE . LTD.,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,22272234,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
PT PERTAMINA IRAK,Ministry of Finance,Taxes on IOCs,Yes,Yes,WEST QURNA (PHASE 1),USD,,No,,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
PT PERTAMINA IRAK,Ministry of Finance,Value of Lifted Oil,Yes,Yes,WEST QURNA (PHASE 1),USD,,Yes,2088460,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
PV OIL SINGAPORE PTE . LTD.,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,1872526,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
RELIANCE INDUSTRIES LIMITED,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,71255510,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
REPSOL S.A,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,21090538,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
SARAS S.P.A,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,12357439,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
SHELL EASTERN TRADING (PTE) LTD,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,64166682,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
"SINOCHEM INTERNATIONAL OIL (LONDON) CO, LTD.",Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,97769422,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
"SK ENERGY CO , LTD",Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,13066572,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
STATE OIL COMPANY OF THE AZERBAIJAN REPUBLIC,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,3063034,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
Shell Iraq Petroleum Development B.V.,Ministry of Finance,Taxes on IOCs,Yes,Yes,MAJNOON,USD,,No,,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
Shell Iraq Petroleum Development B.V.,Ministry of Finance,Value of Lifted Oil,Yes,Yes,MAJNOON,USD,,Yes,4516731,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TAURUS OIL AND GAS LIMITED,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
THE EGYPTIAN GENERAL PETROLEUM,Ministry of Finance,Taxes on IOCs,Yes,Yes,BLOCK 9 (Al Fayhaa),USD,,No,,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
THE EGYPTIAN GENERAL PETROLEUM,Ministry of Finance,Value of Lifted Oil,Yes,Yes,BLOCK 9 (Al Fayhaa),USD,,Yes,241992,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
THE EGYPTIAN GENERAL PETROLEUM CORPORATION (EGPC),Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,12183703,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOTSA TOTAL,Ministry of Finance,Taxes on IOCs,Yes,Yes,HALFAYA,USD,,No,,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOTSA TOTAL,Ministry of Finance,Value of Lifted Oil,Yes,Yes,HALFAYA,USD,,Yes,5514864,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOTSA TOTAL OIL TRADING SA,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,19019952,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOYOTA TSUSHO CORPORATION,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TP BADRA LTD.,Ministry of Finance,Value of Lifted Oil,Yes,Yes,BADRA,USD,,Yes,989282,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TP MISSAN LIMITED,Ministry of Finance,Taxes on IOCs,Yes,Yes,"MISSAN FIELDS (Bazerkan, Abu Ghraib and Faqaqa)",USD,,No,,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TP MISSAN LIMITED,Ministry of Finance,Value of Lifted Oil,Yes,Yes,"MISSAN FIELDS (Bazerkan, Abu Ghraib and Faqaqa)",USD,,Yes,2873129,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TURKEY PETROLEUM REFINERIES SA,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,1549693,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
VALERO MARKETING AND SUPPLY COMPANY,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,25939091,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
VIETNAM OIL AND GAS GROUP,Ministry of Finance,Crude Oil Export Sales (Federal),No,No,,USD,,No,,Barrels,,Iraq,IRQ,2018,1/1/2018,12/31/2018
