Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
PL2/387,Not applicable,Adamus Resources Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL2/538,Not applicable,AngloGold Ashanti (Ghana) Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL2/56,Not applicable,Chirano Gold Mines Ltd,,,6.0,Tonnes,7813.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
PL2/57,Not applicable,Adamus Resources Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL6/122,Not applicable,AngloGold Ashanti (Ghana) Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL6/15,Not applicable,Perseus Mining Ghana Ltd,,,5.0,Tonnes,6978.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
PL6/22,Not applicable,AngloGold Ashanti (Ghana) Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL6/32,Not applicable,Asanko Gold Ghana Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
PL6/8,Not applicable,Asanko Gold Ghana Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-2/20 (Damang),Not applicable,Abosso GoldFields Ltd,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Kenyase 1),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Kenyase 2),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Kenyase 3),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Yamfo 1),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Yamfo 2),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Yamfo 3),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2 (Yamfo 4),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL-7/2(Kenyasi 4),Not applicable,Newmont Ghana Gold Limited,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
RL7/2,Not applicable,Newmont Ghana Gold Limited,,,18.0,Tonnes,24990.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,,,12457024.0,Sm3 o.e.,413228913.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,,,2735392.0,Sm3,1124351000.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,,,3548465.0,Sm3,1365708000.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,,,8618153.0,Sm3 o.e.,285884502.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
West Cape Three Points,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
,Not applicable,GoldFields Ghana Ltd,,,14.0,Tonnes,20172.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
