Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Pokrovskyi GZK JSC,Private,190928,Mining,Manganese ores,,https://bit.ly/3rxYqty,331902203.66,Ukraine,UKR,2020,2020-01-01,2020-12-31
Poltava Iron Ore Enrichment Works PrJSC,Private,191282,Mining,Iron ores,,https://bit.ly/3IibNEo,-406068548.52,Ukraine,UKR,2020,2020-01-01,2020-12-31
Poltava Petroleum Company JV,Private,20041662,Oil & Gas,Oil and gas,,http://www.ppc.net.ua/wp-content/uploads/2021/04/Finansovyy_zvit.pdf,696067659.42,Ukraine,UKR,2020,2020-01-01,2020-12-31
Prom-Energo Product LLC,Private,31747429,Oil & Gas,Oil and gas,,https://prom-energo.com.ua/files/zvit.pdf,74579762.94,Ukraine,UKR,2020,2020-01-01,2020-12-31
Representative Office of Regal Petroleum Corporation Limited,Private,26333503,Oil & Gas,Oil and gas,,https://regalukraine.com/files/zvit.pdf,423246831.45,Ukraine,UKR,2020,2020-01-01,2020-12-31
Rudomain LLC,Private,37064892,Mining,Iron ores,,https://rudomain.com.ua/wp-content/uploads/2021/11/9.pdf,26048752.24,Ukraine,UKR,2020,2020-01-01,2020-12-31
Selydivvuhillia SE,State-owned enterprises & public corporations,33426253,Mining,Coal,,http://mpe.kmu.gov.ua/minugol/doccatalog/document?id=245529751,194412013.4,Ukraine,UKR,2020,2020-01-01,2020-12-31
Southern Iron Ore Enrichment Works JSC,Private,191000,Mining,Iron ores,,https://bit.ly/3G7UpQI,1800568990.1,Ukraine,UKR,2020,2020-01-01,2020-12-31
Stryinaftogaz LLC,Private,39454684,Oil & Gas,Oil and gas,,https://struinaftogaz.com.ua/wp-content/uploads/2021/04/zvit-audytora.pdf,73900132.93,Ukraine,UKR,2020,2020-01-01,2020-12-31
Suha Balka PrJSC,Private,191329,Mining,Iron ores,,private,818745098.34,Ukraine,UKR,2020,2020-01-01,2020-12-31
Systemoilingenering LLC,Private,38203132,Oil & Gas,Oil and gas,,private,100815419.52,Ukraine,UKR,2020,2020-01-01,2020-12-31
The foreign investment enterprise Zaporizhzhia iron ore industrial complex PrJSC,Private,191218,Mining,Iron ores,,private,1245494977.35,Ukraine,UKR,2020,2020-01-01,2020-12-31
Toretskvuhillia SE,State-owned enterprises & public corporations,33839013,Mining,Coal,,https://toretskvugillya.com.ua/finance/018-%D0%A0%D1%96%D1%87%D0%BD%D0%B0-%D1%84%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0-%D0%B7%D0%B2%D1%96%D1%82%D0%BD%D1%96%D1%81%D1%82%D1%8C-%D0%B7%D0%B0-2020-%D1%80%D1%96%D0%BA.pdf,86122413.44,Ukraine,UKR,2020,2020-01-01,2020-12-31
Ukrgazvydobutok PrJSC,Private,25635581,Oil & Gas,Oil and gas,,https://ukrgv.com/files/zvit.pdf,368400414.93,Ukraine,UKR,2020,2020-01-01,2020-12-31
Ukrgazvydobuvannya JSC,State-owned enterprises & public corporations,30019775,Oil & Gas,Oil and gas,,https://ugv.com.ua/uploads/Financial_Report_Separate.2020_AT_Ukrgazvidobuvannya_.pdf.10672318.6af54328883fa6f9c297fad89317ef63f50f8756.pdf,26531601433.2,Ukraine,UKR,2020,2020-01-01,2020-12-31
Ukrnafta PJSC,State-owned enterprises & public corporations,135390,Oil & Gas,Oil and gas,,https://www.ukrnafta.com/data/Investor_docs/30.04.2021/Ukrnafta%20Separate%20FS%20with%20Auditor's%20report%202020%20UKR_.pdf,45600902727.38,Ukraine,UKR,2020,2020-01-01,2020-12-31
Ukrtransgaz JSC,State-owned enterprises & public corporations,30019801,Oil & Gas,Oil and gas,,https://utg.ua/img/menu/company/docs/2021/%D0%A3%D0%A2%D0%93_%D1%84%D1%96%D0%BD.pdf,3695187587.77,Ukraine,UKR,2020,2020-01-01,2020-12-31
Ukrtransnafta JSC,State-owned enterprises & public corporations,31570412,Oil & Gas,Oil and gas,,https://www.ukrtransnafta.com/wp-content/uploads/2021/03/UTN_Stand-alone_20fsu_with-signatures.pdf,506690308.57,Ukraine,UKR,2020,2020-01-01,2020-12-31
United Mining and Chemical Company JSC,State-owned enterprises & public corporations,36716128,Mining,Titanium ores,,https://f984837a-9cb8-4fcf-9ff2-c67f8723d19c.filesusr.com/archives/fe2072_ee1dbcf9fcb745aa9f5e3030cfbc4ff7.zip?dn=upravlinnia.zip,222091505.94,Ukraine,UKR,2020,2020-01-01,2020-12-31
Velta LLC,Private,30912734,Mining,Titanium ores,,https://bit.ly/3El2zod,2849467.38,Ukraine,UKR,2020,2020-01-01,2020-12-31
Volynvuhillia SE,State-owned enterprises & public corporations,32365965,Mining,Coal,,,41906475.42,Ukraine,UKR,2020,2020-01-01,2020-12-31
Vydobuvna kompaniia Ukrnaftoburinnia PrJSC,Private,33152471,Oil & Gas,Oil and gas,,https://unb.ua/Zvit_audytora_2020.pdf,2010646969.92,Ukraine,UKR,2020,2020-01-01,2020-12-31
Yerystiv Iron-Ore Enrichment Works LLC,Private,35713283,Mining,Iron ores,,https://ferrexpoyeristovomine.com/wp-content/uploads/2021/04/FS-signed.pdf,150484560.88,Ukraine,UKR,2020,2020-01-01,2020-12-31
Zakhidnadraservice LLC,Private,36282935,Oil & Gas,Oil and gas,,http://www.zns.com.ua/upload/zns/FS'20_ZNS_signed.pdf,95792400.26,Ukraine,UKR,2020,2020-01-01,2020-12-31
