Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Kujtimi & Lena shpk,Private,L07207702J,Mining,Chromium,,,4016696.0,Albania,ALB,2017,2017-01-01,2017-12-31
Kurum International sh.a,Private,K02727230T,Other,Electric Energy,,,505104103.0,Albania,ALB,2017,2017-01-01,2017-12-31
LED - BJON shpk,Private,K92810002V,Mining,Not Reported,,,1884115.0,Albania,ALB,2017,2017-01-01,2017-12-31
Makaresh sh.p.k,Private,K24725213C,Mining,Not Reported,,,41585908.0,Albania,ALB,2017,2017-01-01,2017-12-31
Mara 2011,Private,L18516901B,Mining,Chromium,,,17592799.0,Albania,ALB,2017,2017-01-01,2017-12-31
Milenium,Private,K04005052C,Mining,Limestone,,,12439405.0,Albania,ALB,2017,2017-01-01,2017-12-31
Mineral Bitumen,Private,K87021202E,Mining,Bituminous mixtures,,,7258890.0,Albania,ALB,2017,2017-01-01,2017-12-31
Miniera e Kromit Katjel,Private,K67812601U,Mining,Chromium,,,27406022.0,Albania,ALB,2017,2017-01-01,2017-12-31
Mining Ferro Nikel,Private,L31929015F,Mining,Nickel Alloy,,,21024941.0,Albania,ALB,2017,2017-01-01,2017-12-31
Mustafaj shpk,Private,K13001013H,Mining,Limestone,,,17490268.0,Albania,ALB,2017,2017-01-01,2017-12-31
Neli Sh.P.K,Private,J68103906N,Mining,Chromium,,,22291512.0,Albania,ALB,2017,2017-01-01,2017-12-31
Nika,Private,K92028004L,Mining,Nickel Alloy,,,5271994.0,Albania,ALB,2017,2017-01-01,2017-12-31
PIRALI shpk,Private,K32522607E,Mining,Limestone,,,847635.0,Albania,ALB,2017,2017-01-01,2017-12-31
Pakti,Private,L26912401G,Mining,Chromium,,,44545255.0,Albania,ALB,2017,2017-01-01,2017-12-31
Pietra Nesli shpk,Private,K53129001Q,Mining,Sandstone,,,3281814.0,Albania,ALB,2017,2017-01-01,2017-12-31
Platinium Alb,Private,K91624006A,Mining,Nickel Alloy,,,8477253.0,Albania,ALB,2017,2017-01-01,2017-12-31
Priska sh.p.k,Private,J64416207W,Mining,Not Reported,,,12246047.0,Albania,ALB,2017,2017-01-01,2017-12-31
Qato - 01,Private,K69209401C,Mining,Not Reported,,,5476366.0,Albania,ALB,2017,2017-01-01,2017-12-31
