Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Haji Nabi Jan Limited,Private,9003575678,Other,coal,Not applicable,Not available,31138107.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Hakeem Tareen Limited,Private,9001765602,Other,coal,Not applicable,Not available,39901285.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Hayat Hassan Limited,Private,9006659727,Other,coal,Not applicable,Not available,3216577.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Hewad Baghlan Hotak Limited,Private,9001194340,Other,coal,Not applicable,Not available,453013.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Hilal Saba Mines Extraction and Processing Limited,Private,1005531080,Other,talc,Not applicable,Not available,1375973.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Jamal and Co Trading Limited,Private,9000443003,Other,talc,Not applicable,Not available,183424.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Kabul Lemar Mineral stones Processing Co,Private,9004841582,Other,Nephrite,Not applicable,Not available,65251.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Kamran Bilal Talc Mines Processing and Extraction Company,Private,9004385697,Other,talc,Not applicable,Not available,33129.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Kandahar Akheer Minerals,Private,1014177016,Other,Talc,Not applicable,Not available,466400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Khalid Anwar Nauman Sherzad Limited,Private,9002092675,Other,coal,Not applicable,Not available,19820460.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
MCC Consortium,Private,1052271010,Other,Copper,http://www.mcc.com.cn/mccen/index/index.html,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Metal Mining UK,Private,1009966167,Other,Chromite,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Milad Yousufzai,Private,9005640421,Other,coal,Not applicable,Not available,2336252.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mir Afzalyar Limited,Private,1001597085,Other,coal,Not applicable,Not available,27522656.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mirwais Qarizada Limited,Private,9008116940,Other,coal,Not applicable,Not available,41463411.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mohammad Harif Sharifi Limited,Private,9006188495,Other,coal,Not applicable,Not available,586646.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mohammad Omar Noorzai Limited,Private,9002253681,Other,coal,Not applicable,Not available,78717057.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mohib Najib Limited,Private,1001603081,Other,Talc,Not applicable,Not available,35519.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Mohibullah Safi Brothers Limited,Private,9001125161,Other,Talc,Not applicable,Not available,12813587.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Nabi Afghan Mines Extraction and Processing Company,Private,1010360087,Other,Talc,Not applicable,Not available,8732578.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Nadeem Ahmad Arabzai Limited,Private,9005956751,Other,coal,Not applicable,Not available,12920249.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Najib Fahim Limited,Private,1001561081,Other,coal,Not applicable,Not available,21908137.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Nangarhar Afghan Talc, Mines Extraction and Processing Company",Private,9003100576,Other,Talc,Not applicable,Not available,1779074.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Naseeb Usman Limited,Private,9005408225,Other,coal,Not applicable,Not available,24083882.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Nasim Afghan Limited,Private,9000811860,Other,coal,Not applicable,Not available,685537.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Natural Stone Company,Private,9001663419,Other,"Travertine, Marble",Not applicable,Not available,36820.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Neft and Gaz Qashqari company,Private,1000835163,Other,"Oil, Gas",Not applicable,Not available,1387707.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Nek Hakimzada Limited,Private,1009848019,Other,coal,Not applicable,Not available,38034081.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Noor Abas Khoshiwal Limited,Private,1005744162,Other,coal,Not applicable,Not available,47618312.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
North Coal Enterprise (NCE),Private,9000453812,Mining,Coal,Not applicable,https://momp.gov.af/soes,2508744444.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Omar Farooq Talc Processing Company,Private,1002682084,Other,talc,Not applicable,Not available,1647459.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Rafiullah Nasir Karimi Limited,Private,9006053806,Other,coal,Not applicable,Not available,742144.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sahil Bilal Limited,Private,1010199089,Other,coal,Not applicable,Not available,55239442.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sahil Jamil Limited,Private,9006004643,Other,coal,Not applicable,Not available,2356632.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sajjad Hashimi Limited,Private,9002468529,Other,coal,Not applicable,Not available,7745703.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Salman Sherzad Talc Company,Private,9003579092,Other,Talc,Not applicable,Not available,394126.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Samiullah Sami Limited,Private,9008000011,Other,coal,Not applicable,Not available,8745133.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sayed hashim Mosawi,Private,9005510004,Other,Coal,Not applicable,Not available,10678727.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Shaikh Sakhi Kamran Limited,Private,9000840703,Other,Talc,Not applicable,Not available,300834.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sherbaz Zadran Limited,Private,1010104089,Other,coal,Not applicable,Not available,24915434.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Sherzad Arya Mines Extraction and Processing Company,Private,9004125127,Other,Talc,Not applicable,Not available,7861.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Standard Talc Processing and Extraction Company,Private,1016525014,Other,Talc,Not applicable,Not available,4727569.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
TP Afghanistan limited,Private,9001205153,Other,"Oil, Gas, Condensates",Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taraaj Minerals Extraction and Processing Company,Private,1010423083,Other,Talc,Not applicable,Not available,10329.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Tariq Sherzad Marble Extraction,Private,9002597095,Other,Talc,Not applicable,Not available,8899444.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Tawaan Ansaar Limited,Private,1027886207,Other,Talc,Not applicable,Not available,20942.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Turab Khan,Private,9003151645,Other,Sand,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Vesta Construction & Construction Materials Co,Private,1046511018,Mining,Gravel,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
WESTCO INTERNATIONAL,Private,9000512997,Other,Salt,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استحراج معادن عارف سروری Arif Sarwari Mining co,Private,9000209180,Other,onyx,Not applicable,Not available,19455.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج سنگ های قیمتی .نیمه قبمتی گلکسی روبی Galaxy Roby Gem Stone Co,Private,9001639104,Mining,,,,10800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معادن آمو Amo Mining Co,Private,9000345273,Mining,,,,4600.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معادن برادران یرمی Yarmi Brothers Mining,Private,9001027920,Mining,,,,8980.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معادن سمیرریلانس Sameer Relance Mining Co,Private,9001331439,Mining,,,,5500.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معادن هیواد برادرز,Private,9000036856,Other,coromait,Not applicable,Not available,798871.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معادن یاسمین Yasameen Mining Co,Private,9000647140,Other,quartz,Not applicable,Not available,130354.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن احمدی بهسود Ahmadi Behsodi Mining Co,Private,9007506547,Other,Marble,,,2000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن افغان گولد ومینرال Afghan Gold Mineral Co,Private,9000300724,Other,Copper,Not applicable,Not available,200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن امتیاز Emtiyaz Mining Co,Private,9000647140,Other,,,,2000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن توکل بهسودی Tawkal Behsodi Mining Co,Private,9007449458,Mining,,,,3600.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن سرزمین اریانا Sarzameen Aryana Mining Co,Private,9004010246,Mining,,,,1510.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن سنگ دو آب Sang-e-doAab Mining Co,Private,9005517363,Mining,,,,22800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن شعبان الحیرShoban Alkhair Mining Co,Private,9007212104,Mining,,,,1200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن عبدالمتین ستانکزی Abdul Mateen Stanekzai Mining Co,Private,9007483671,Other,Construction stone,Not applicable,Not available,12000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن عتیق صحرایی Atiq Sahrayee Mining Co,Private,9010425016,Mining,,,,5445.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن قاسمی Qasemi Mining Co,Private,9000289620,Mining,,,,10293.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن محمد شفیق صادقیار Mohammad Shafiq Sediqyar Mining,Private,9007500375,Other,Construction stone,Not applicable,Not available,400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن مدرن Modern Mining Co,Private,9002654805,Mining,,,,77985.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن نذیرالله لودین Nazirullah Lodin Mining co,Private,9007528335,Mining,,,,14285.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن ویلاسیتی Vela City Mining Co,Private,9005950374,Mining,,,,40150.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج معدن پالزا Palza Mining Co,Private,9007343982,Mining,,,,3200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
استخراج و پروسس سنگ زرافشان سفید Zarafshan-e-Safed Stone Processing Co,Private,9002301225,Other,Construction stone,Not applicable,Not available,611500.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
اغا احمدی منرالز استخراج اوپروسس Agha Ahmadi Mineral Pro.Co,Private,9006034665,Mining,,,,24709.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
افغا ن کرستال نچرل ریسورسز Afghan Cristal Natural Resources,Private,1045784012,Mining,,,,3000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
افغان گولد اند منرالز,Private,Not available,Other,coal,Not applicable,Not available,6047885.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
بلال موسی زی دمعدنی ډبرو استخراج او پروسس شرکت Bilal Mosazai Mining Co,Private,1009592088,Other,,Not applicable,Not available,188280.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
بهار خروټی المونیم فابریکه Bahar Kharoti Almonyam Co,Private,9006225768,Mining,,,,5850.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
بی جی پی انترنشنل افغانستان لمتد BGP International Afghanistan Co,Private,9000599796,Mining,,,,69453.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
تصدی سمنت جبل السراج Jabalsaraj Cement,State-owned enterprises & public corporations,9003212546,Mining,,,,1887470.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
تصدی کود برق بلخ Kod-e-Barq,State-owned enterprises & public corporations,1014027161,Gas,,,,31889270.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
جرنیل زاده تالک اومعدن داستخراج اوپروسس شرکت Jarnailzada Talc Pro.Co,Private,9004678760,Mining,,,,1800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
حبیب شهاب تا لک اومر مرواستخراج او پروسس شر کت Habib Shahab Talc Pro.Co,Private,1013655012,Other,Talc,,,49129.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
خالد شیرزاد دمرمرواوشوکاڼو دمعدن او پروسس شرکت Khalid Sharzad Talc Pro.Co,Private,1019521010,Mining,,,,13245.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
خان بابا تالک دمعدن استخراج او پروسس شرکت Khan Baba Talc Pro.Co,Private,9005356259,Mining,,,,56000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
دراگن آیل صندوقلی لمیتد Dragon Oil LTD,Private,9001209627,Other,Crude Oil,Not applicable,Not available,340729.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
ستندر شو کا ڼی دپرو سس او استخراج شر کت Standard Talc Pro.Co,Private,1016525014,Mining,,,,40489.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
سنترال آیزین مایننگ سرویسس کمپنی Central Aizeen Mining Co,Private,9000580028,Mining,,,,200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
سیف الله ناصری د تیږو استخراج او پروسس Saifullah Naseri Mining Pro.Co,Private,9006055124,Mining,,,,2150.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
سین جیانگ جنگ تونگ افغانستان تکنالوژی سرویس کو ال تی دی Sein Jhong Jheng Tong,Private,9003013324,Mining,,,,20920.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکات استخراج و پروسس سنگ مرمر شرق کابل Sharq Kabul Talc Processing Co,Private,9003257038,Mining,,,,16830.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استحراج و پروسس معدن ناصر تورغر Naser Torghar Mining Co,Private,9007191928,Mining,,,,200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج سنگ افغان مروارید لمتید Afghan morwarid LTD,Private,9001288589,Mining,,,,726167.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن اترووکابل Atro Kabul Mining Co,Private,9000225897,Mining,,,,10000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن افغان اکتیف,Private,9001353375,Other,Chromite,Not applicable,Not available,729658.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن افغان اکتیف لمیتد Afghan Active Mininig ltd,Private,9001353375,Other,Chromite,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن افغان ایکوAfghan Echo Mining Co,Private,9001471243,Other,Coal,,,1300.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن النور Al-Noor Mining Co,Private,9001936682,Mining,,,,10000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن ایشیا رویال Asia Royal Mining Co,Private,9001026880,Mining,,,,7200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن بهارکوهساران Bahar-e-Kohistan Mining Co,Private,9001732438,Other,Travertine,Not applicable,Not available,113050.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن ترکیش افغان Turkish Afghan Mining Co,Private,9000542507,Other,Gold,Not applicable,Not available,52100.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن دایمند اسلان هوتک Diamond Aslan Hotak Mining Co,Private,9001009605,Mining,,,,114800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن ذغال سنک افراسیاب Afrasyab Coal Mining Co,Private,9001505461,Other,Coal,Not applicable,Not available,5180.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن ذغال سنگ سردار محمد احمدی Sardar Mohammad Ahmadi Coal Mining Co,Private,9004796430,Mining,,,,34800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن رویال Royal Mining Co,Private,9001658963,Mining,,,,6800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن سنگ برادران رضایی یوسفی لمتید Yosufi Rezaee Ltd,Private,9002865237,Other,Marble,Not applicable,Not available,2400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن سنگ مروارید نیلی افغان Sang Morwarid Nele Afghan Mining Co,Private,9004791191,Other,Marble,Not applicable,Not available,37400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن عکس Aks Mining Co,Private,9001171967,Mining,,,,35200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن لیگان Legan Mining Co,Private,9000276395,Mining,,,,50.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن مقصودی برادران Maqsood Brothers Mining Co,Private,7004510017,Mining,,,,100.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن ممتاز کوثر لمتید Momtaz Kawsar LTD,Private,9001678474,Other,onyx,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن میرزاده Mirzada Mining Co,Private,9001676882,Mining,,,,1250.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن هاشمی,Private,9000174517,Other,Chromite,Not applicable,Not available,892045.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن هیواد برادرز Hewad Brothers Mining Co,Private,9000036856,Other,Chromite,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن کابل Kabul Mining Extraction company,Private,7007883015,Mining,,,,50.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن کابل شین دانگ مین جایرپروسسینگ کمپنی Kabul Sheen Dang Main Jair processing Co,Private,9006621982,Mining,,,,5500.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن کهساران لمتید Kohsaran Mining LTD,Private,9001801845,Mining,,,,200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن کولت نیمروزافغانستان Kolt Nemroz Afghanistan Mining Co,Private,9001099671,Mining,,,,4365.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معادن گولدن گیت Golden Gate Mining Co,Private,9001150078,Mining,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن SAT&AFG,Private,1051364014,Mining,,,,6963.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن استرلنگ Esterling Mining Co,Private,9000691692,Mining,,,,4450.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن افغان تراورتین Afghan Tranwertin Mining Co,Private,9000641291,Mining,,,,550.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن افغان مس لمتید Afghan Copper Mining Co,Private,9000928359,Mining,,,,12455.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن ایگل راک Egal Rock Mining Co,Private,9003417392,Mining,,,,23691.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن تالک شمال گلوبل Shamal Global Talc Processing Co,Private,9002588284,Mining,,,,2000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن تخت ظفر Takht-e-Zafar Mining Co,Private,9000848011,Other,Coal,Not applicable,Not available,3950.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن سرویس سنتر سترای ال ال سی ALLC,Private,9002029800,Mining,,,,11900.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن سنگ مر مر کوه برش الغزار جاغوری Al-Ghazar Jaghori Talc Processing Co,Private,9002299460,Mining,,,,1200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن ممتاز ورث MomTaz Wars Mining Co,Private,9003379147,Mining,,,,1600.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن هرات انصار Heerat Ansar Mining Co,Private,9000875147,Mining,,,,1700.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن پارمیس گلوبل Parmis Globle mining Co,Private,9000515826,Mining,,,,27744.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن پامیر ترنک Pamir Trang Mining Co,Private,9007055388,Other,Construction Stone,Not applicable,Not available,300.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن گربت ولیج Gurbat Villige Mining Co,Private,9003861268,Mining,,,,21350.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج معدن یوسفزی استون Yosofzai Aston Mining Co,Private,9007474621,Mining,,,,9618.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج نمک ناصر امید Naser Omaid Salt Co,Private,9003100998,Mining,,,,2765.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس سنگ تر اورتن طلوع قلب آسیا لمتید Tolo Aftan Asia Stone Processing ltd,Private,9002473016,Mining,,,,16050.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس سنگ های قیمتی و نیمه قیمتی مریم صافی Mayam Safi Gem Stone Pro.Co,Private,9007456131,Mining,,,,7650.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس معادن افغان فرهاد Afghan Farhad Mining Co,Private,9005363313,Mining,,,,9200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس معادن افغانستان درخشان Afghanistan Dorokhshan Mining Co,Private,9005574026,Mining,,,,250.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس معادن بیتا یونایتد Bita United Mining Co,Private,7008637014,Other,Gypsum,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس معادن ننگرهار شینگ Nenegarhar Sheng Mining Co,Private,9006674627,Mining,,,,9400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
