Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
GUNVOR GROUP LTD,Private,RA000161,Oil & Gas,"Oil, Gas, Condensates",https://gunvorgroup.com/en/,,266854427.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
HELLENIC PETROLEUM SA,Private,9105057246,Oil & Gas,"Oil, Gas, Condensates",https://www.helpe.gr/en/,,264365467.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
HINDUSTAN PETROLEUM CORPORATION LIMITED,Private,L23201MH1952GOI008858,Oil & Gas,"Oil, Gas, Condensates",http://www.hindustanpetroleum.com/,,2377020639.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
HPCL-MITTAL ENERGY LIMITED,Private,U23201PB2000PLC024126,Oil & Gas,"Oil, Gas, Condensates",https://www.hmel.in/aboutus,,1603705443.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
INDIAN OIL CORPORATION LIMITED,Private,L23201MH1959GOI011388,Oil & Gas,"Oil, Gas, Condensates",https://iocl.com/,,8663892567.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
IPLOM INTERNATIONAL SA,Private,CHE-112.022.351,Oil & Gas,"Oil, Gas, Condensates",https://iplom.it/,,313108649.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
IRAQ PETROLEUM TRADING DMCC,Private,549300FXRIAGN5GVH184,Oil & Gas,"Oil, Gas, Condensates",www.iraqpetroleumtrading.com,,2026840112.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
IRAQ STAR OIL SERVICES COMPANY,Private,,Oil & Gas,"Oil, Gas, Condensates",www.iraqstaroil.com,,10381194.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
IRAQI OIL TANKERS COMPANY (IOTC),Private,,Oil & Gas,"Oil, Gas, Condensates",http://www.iotc-basra.com/,,9449710.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
ITOCHU OIL EXPLONATION IRAQ (B.V),Private,,Oil & Gas,"Oil, Gas, Condensates",,,128604537.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Itochu Oil,Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.itochu.co.jp/en/business/chemical/project/06.html,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
JAPEX,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
JAPEX GARRAF LTD,Private,,Oil & Gas,"Oil, Gas, Condensates",,,182965171.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
JXTG NIPPON OIL & ENERGY CORPORATION,Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.eneos.co.jp/,,918391615.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
KAZMUNAYGAS TRADING AG,Private,CHE-112.088.806,Oil & Gas,"Oil, Gas, Condensates",https://kmginternational.com/activities/trading-and-supply-chain/trading/kazmunaygas-trading-ag,,67568169.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"KOCH SUPPLY AND TRADING , LP",Private,149999,Oil & Gas,"Oil, Gas, Condensates",https://ksandt.com/,,527474488.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
KOGAS IRAQ B.V,Private,,Oil & Gas,"Oil, Gas, Condensates",,,711345833.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
KUWAIT ENERGY,Private,,Oil & Gas,"Oil, Gas, Condensates",,,80330888.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Kuwait Energy,Private,,Oil & Gas,"Oil, Gas, Condensates",,,80330888.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
LITASCO MIDDLE EAST DMCC,Private,,Oil & Gas,"Oil, Gas, Condensates",https://litasco.com/en,,834783993.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
LUKOIL (LUKOIL MID – EAST LIMITED),Private,,Oil & Gas,"Oil, Gas, Condensates",,,836261526.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Lukoil,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
MOL HUNGARIAN OIL AND GAS PUBLIC LIMITED COMPANY,Private,,Oil & Gas,"Oil, Gas, Condensates",https://molgroup.info/en,,276299183.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.moh.gr/,,1560523767.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"NAFTIRAN INTERTRADE COMPANY , LTD (NICO)",Private,,Oil & Gas,"Oil, Gas, Condensates",www.naftiran.ch,,60389150.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
NAYARA ENERGY LIMITED,Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.nayaraenergy.com/contact-us,,912264843.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
OCCIDENTAL ENERGY IRAQ LLC,Private,,Oil & Gas,"Oil, Gas, Condensates",,,7602426.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PBF HOLDING COMPANY LLC,Private,1566011,Oil & Gas,"Oil, Gas, Condensates",https://www.pbfenergy.com/,,503516337.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PETRO-DIAMOND SINGAPORE (PTE) LTD,Private,198901814Z,Oil & Gas,"Oil, Gas, Condensates",https://www.mitsubishicorp.com/jp/en/,,136091455.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PETROCHINA IRAQ OPERATIONS,Private,,Oil & Gas,"Oil, Gas, Condensates",,,2234748644.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"PETROGAL , S.A",Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.galp.com/corp/en,,239319677.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"PETROLEO BRASILEIRO ""PETROBRAS""",Private,,Oil & Gas,"Oil, Gas, Condensates",https://petrobras.com.br/en/,,233875566.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PETRONAS CARIGALI IRAQ HOLDING B.V,Private,34385364,Oil & Gas,"Oil, Gas, Condensates",https://www.petronas.com/join-us/be-our-partner/pcihbv-tender,,529731676.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PETRONAS CARIGALI IRAQ HOLDING B.V.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,157887855.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PHILLIPS 66 INTERNATIONAL TRADING PTE . LTD.,Private,200710844M,Oil & Gas,"Oil, Gas, Condensates",https://www.phillips66.com/,,1433022163.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PT PERTAMINA IRAK,Private,,Oil & Gas,"Oil, Gas, Condensates",,,990135616.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PT PERTAMINA IRAK,Private,,Oil & Gas,"Oil, Gas, Condensates",,,990135616.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
PV OIL SINGAPORE PTE . LTD.,Private,201027036W,Oil & Gas,"Oil, Gas, Condensates",www.pvosn.sg,,135580245.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Petrochina,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
Petronas,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
RELIANCE INDUSTRIES LIMITED,Private,L17110MH1973PLC019786,Oil & Gas,"Oil, Gas, Condensates",https://www.ril.com/,,4616320125.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
REPSOL S.A,Private,,Oil & Gas,"Oil, Gas, Condensates",https://www.repsol.com/en/index.cshtml,,1340527787.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
SARAS S.P.A,Private,18100470,Oil & Gas,"Oil, Gas, Condensates",https://www.saras.it/en,,786166452.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
SHELL EASTERN TRADING (PTE) LTD,Private,198902087C,Oil & Gas,"Oil, Gas, Condensates",https://www.shell.com/,,3982368967.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"SINOCHEM INTERNATIONAL OIL (LONDON) CO, LTD.",Private,2553758,Oil & Gas,"Oil, Gas, Condensates",http://www.sinochem.com/,,6605375241.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
"SK ENERGY CO , LTD",Private,1445960,Oil & Gas,"Oil, Gas, Condensates",http://eng.skenergy.com/,,849955499.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
STATE OIL COMPANY OF THE AZERBAIJAN REPUBLIC,Private,FC027907,Oil & Gas,"Oil, Gas, Condensates",https://socar.az/socar/az/home/,,213300286.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Shell Iraq Petroleum Development B.V.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,309631146.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Shell Iraq development,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TAURUS OIL AND GAS LIMITED,Private,,Oil & Gas,"Oil, Gas, Condensates",http://www.taurusoil.com/,,479015.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
THE EGYPTIAN GENERAL PETROLEUM,Private,,Oil & Gas,"Oil, Gas, Condensates",,,15087380.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
THE EGYPTIAN GENERAL PETROLEUM CORPORATION (EGPC),Private,,Oil & Gas,"Oil, Gas, Condensates",https://web.archive.org/web/20190930221117/http://www.egpc.com.eg/,,809817260.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOTSA TOTAL,Private,,Oil & Gas,"Oil, Gas, Condensates",,,348631928.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOTSA TOTAL OIL TRADING SA,Private,549300X860G7ZC5V3838,Oil & Gas,"Oil, Gas, Condensates",https://ts.total.com/,,1225404729.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TOYOTA TSUSHO CORPORATION,Private,1342920,Oil & Gas,"Oil, Gas, Condensates",https://www.toyota-tsusho.com/,,-182681.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TP BADRA LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,63582116.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TP MISSAN LIMITED,Private,18444124,Oil & Gas,"Oil, Gas, Condensates",,,221828242.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
TPAO,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
TURKEY PETROLEUM REFINERIES SA,Private,,Oil & Gas,"Oil, Gas, Condensates",http://www.tupras.com.tr/en/default,,78494082.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
Total S.A,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
VALERO MARKETING AND SUPPLY COMPANY,Private,742751732,Oil & Gas,"Oil, Gas, Condensates",https://www.valero.com/,,1655521643.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
VIETNAM OIL AND GAS GROUP,Private,,Oil & Gas,"Oil, Gas, Condensates",http://www.pvn.vn/sites/en/Pages/default.aspx,,-16351.0,Iraq,IRQ,2018,1/1/2018,12/31/2018
kogas,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Iraq,IRQ,2018,1/1/2018,12/31/2018
